current,voltage,temperature,vibration,label
-13.24,10.04,33.38,0,2
-12.72,10.45,49.29,1,2
-13.75,0.0,33.97,0,0
-13.09,9.21,42.14,0,2
-13.67,0.0,34.0,0,0
-13.46,5.55,37.16,0,1
-13.38,0.0,31.8,0,0
-13.64,5.56,31.36,0,1
-13.52,7.41,33.21,0,1
-13.03,0.0,32.87,0,0
-13.19,8.28,35.74,0,2
-12.79,8.82,41.68,1,2
-12.86,11.69,49.93,0,2
-13.66,0.0,30.37,0,0
-13.69,7.4,39.23,0,1
-13.52,0.0,33.1,0,0
-13.53,0.0,33.38,0,0
-13.74,5.22,39.48,0,1
-13.41,0.0,33.55,0,0
-13.61,0.0,34.3,0,0
-13.18,8.33,45.28,1,2
-13.27,5.13,32.09,0,1
-13.77,6.42,33.28,0,1
-13.33,6.07,36.38,0,1
-13.14,0.0,32.03,0,0
-13.44,5.57,38.24,0,1
-13.5,5.2,31.49,0,1
-13.28,5.36,37.47,0,1
-13.74,5.48,33.44,0,1
-13.45,7.87,31.93,0,1
-13.23,6.94,30.27,0,1
-13.06,10.64,48.35,0,2
-13.5,7.71,34.18,0,1
-13.94,0.0,32.0,0,0
-13.32,7.79,31.85,0,1
-13.2,9.23,32.96,0,2
-13.04,8.1,33.4,0,2
-13.47,0.0,34.95,0,0
-13.63,0.0,33.37,0,0
-13.27,6.05,31.13,0,1
-12.69,8.43,47.06,1,2
-13.29,10.73,41.61,0,2
-13.26,11.68,43.85,0,2
-13.17,0.0,31.81,0,0
-13.2,0.0,33.37,0,0
-12.76,8.6,33.08,0,2
-13.2,0.0,30.09,0,0
-13.33,0.0,34.05,0,0
-13.26,5.35,32.26,0,1
-13.18,10.3,43.02,0,2
-13.98,0.0,32.47,0,0
-13.66,0.0,32.02,0,0
-13.38,0.0,32.27,0,0
-13.31,6.81,30.71,0,1
-13.54,5.03,38.44,0,1
-13.22,0.0,32.22,0,0
-13.48,0.0,32.02,0,0
-12.63,9.21,34.83,0,2
-12.69,8.75,33.73,0,2
-13.73,0.0,34.69,0,0
-12.93,9.33,41.61,1,2
-13.16,0.0,30.55,0,0
-12.81,11.67,49.56,0,2
-13.24,7.6,30.24,0,1
-12.8,9.26,47.07,1,2
-13.75,6.52,36.43,0,1
-13.66,7.16,34.41,0,1
-13.65,5.25,39.59,0,1
-12.58,9.1,45.5,0,2
-12.87,9.76,34.85,0,2
-13.28,0.0,32.4,0,0
-13.22,6.0,39.45,0,1
-13.7,6.22,37.79,0,1
-12.72,11.53,31.69,1,2
-13.17,0.0,33.25,0,0
-13.29,6.46,33.84,0,1
-12.56,8.56,43.93,1,2
-12.61,9.21,37.58,0,2
-13.9,0.0,32.98,0,0
-13.96,0.0,34.05,0,0
-13.01,0.0,32.76,0,0
-12.64,11.02,35.33,0,2
-13.03,9.51,38.95,1,2
-13.31,0.0,33.91,0,0
-13.68,0.0,32.88,0,0
-13.4,6.71,33.76,0,1
-13.22,0.0,31.08,0,0
-13.11,0.0,34.17,0,0
-13.27,0.0,33.93,0,0
-13.68,0.0,34.71,0,0
-13.06,0.0,34.96,0,0
-13.64,0.0,31.42,0,0
-13.41,6.24,39.18,0,1
-13.15,12.0,30.43,1,2
-13.73,0.0,34.15,0,0
-13.4,6.72,39.8,0,1
-13.18,8.36,38.12,0,2
-13.38,7.8,38.5,0,1
-13.63,0.0,31.06,0,0
-12.95,9.01,40.86,1,2
-13.68,5.42,35.22,0,1
-13.57,6.9,39.15,0,1
-13.35,0.0,33.3,0,0
-13.98,0.0,32.71,0,0
-13.44,7.71,30.31,0,1
-13.14,0.0,32.16,0,0
-12.7,8.37,49.99,0,2
-13.65,7.45,30.76,0,1
-12.87,11.26,32.42,1,2
-13.95,0.0,31.03,0,0
-12.65,11.49,41.98,1,2
-12.77,10.3,45.67,0,2
-13.6,0.0,31.71,0,0
-12.59,11.55,48.9,0,2
-13.42,0.0,30.68,0,0
-13.81,0.0,33.3,0,0
-13.09,8.12,30.99,1,2
-13.1,11.36,44.63,0,2
-13.75,0.0,31.45,0,0
-13.36,0.0,33.97,0,0
-13.76,0.0,32.34,0,0
-13.41,6.53,31.11,0,1
-13.02,11.02,49.15,0,2
-13.34,5.79,38.35,0,1
-13.05,11.51,31.11,1,2
-13.76,0.0,32.28,0,0
-13.84,0.0,31.26,0,0
-13.53,0.0,31.63,0,0
-13.74,6.24,37.63,0,1
-13.52,5.78,33.74,0,1
-13.47,5.67,39.09,0,1
-13.96,0.0,33.95,0,0
-12.59,8.66,36.44,0,2
-12.96,11.16,33.98,0,2
-13.09,0.0,33.19,0,0
-13.21,9.6,31.33,0,2
-13.44,7.6,32.18,0,1
-13.87,0.0,32.04,0,0
-12.52,10.96,34.0,1,2
-12.74,10.87,31.87,1,2
-13.9,0.0,31.25,0,0
-13.55,0.0,32.93,0,0
-13.08,10.29,43.38,0,2
-13.97,0.0,34.07,0,0
-13.39,6.76,33.24,0,1
-12.69,11.06,46.41,0,2
-12.63,8.4,36.46,0,2
-12.72,10.79,49.63,1,2
-13.2,11.62,44.3,1,2
-13.62,0.0,30.82,0,0
-13.61,7.07,35.77,0,1
-13.58,7.21,38.62,0,1
-12.58,9.84,46.95,0,2
-12.91,11.36,39.31,0,2
-13.3,6.82,32.12,0,1
-13.3,6.31,38.41,0,1
-12.86,10.67,49.08,1,2
-13.3,5.56,39.37,0,1
-13.24,7.47,31.81,0,1
-13.36,7.06,38.05,0,1
-13.27,10.25,32.89,0,2
-13.46,5.86,37.51,0,1
-12.6,8.08,34.94,1,2
-13.24,0.0,30.74,0,0
-13.81,0.0,31.46,0,0
-13.27,9.58,40.69,0,2
-13.22,11.6,48.86,0,2
-12.62,9.88,47.51,0,2
-13.21,9.63,47.49,0,2
-13.32,5.6,34.81,0,1
-13.07,11.99,38.11,0,2
-12.73,11.05,48.06,0,2
-13.62,5.3,30.53,0,1
-13.45,0.0,33.62,0,0
-13.77,6.25,31.39,0,1
-13.47,7.06,34.59,0,1
-12.98,11.43,34.39,1,2
-13.09,11.49,44.07,1,2
-12.51,9.3,34.62,0,2
-13.66,7.85,38.55,0,1
-13.43,0.0,34.26,0,0
-13.9,0.0,31.77,0,0
-13.37,5.64,37.68,0,1
-12.83,11.91,35.68,0,2
-13.12,9.24,35.52,0,2
-13.98,0.0,33.05,0,0
-13.66,5.8,31.43,0,1
-13.23,6.56,38.09,0,1
-13.0,8.63,37.94,0,2
-13.79,6.81,38.33,0,1
-13.5,0.0,34.62,0,0
-13.44,6.92,30.07,0,1
-12.63,11.66,36.33,0,2
-12.62,9.95,31.84,0,2
-13.32,0.0,34.22,0,0
-13.23,0.0,33.55,0,0
-12.64,11.9,37.63,0,2
-13.37,6.51,33.43,0,1
-13.02,8.48,35.28,1,2
-13.24,7.43,38.87,0,1
-12.64,8.78,49.52,1,2
-13.35,6.57,39.81,0,1
-13.58,0.0,31.18,0,0
-13.61,6.77,37.79,0,1
-13.28,0.0,30.56,0,0
-13.24,8.2,47.09,0,2
-13.29,0.0,33.29,0,0
-13.11,9.3,36.99,1,2
-13.15,0.0,34.44,0,0
-13.24,0.0,34.95,0,0
-13.39,0.0,31.15,0,0
-13.24,8.79,37.5,0,2
-13.48,7.79,31.67,0,1
-13.98,0.0,31.29,0,0
-13.76,5.94,39.68,0,1
-13.48,0.0,33.07,0,0
-13.27,0.0,32.17,0,0
-13.71,7.86,39.95,0,1
-13.73,7.9,32.94,0,1
-12.96,11.0,35.74,0,2
-13.99,0.0,33.16,0,0
-13.53,5.51,34.82,0,1
-13.1,9.46,48.76,0,2
-13.55,0.0,31.31,0,0
-13.63,0.0,34.67,0,0
-12.88,9.03,48.5,1,2
-12.76,10.73,34.37,1,2
-13.59,6.95,37.49,0,1
-13.5,0.0,32.95,0,0
-13.33,0.0,32.63,0,0
-13.48,0.0,32.59,0,0
-13.67,5.47,30.94,0,1
-13.43,6.83,39.17,0,1
-13.16,11.7,42.08,0,2
-13.04,8.35,37.38,1,2
-13.51,6.56,39.75,0,1
-13.46,0.0,30.72,0,0
-13.61,6.52,32.87,0,1
-13.49,7.27,31.86,0,1
-12.69,8.71,35.7,0,2
-13.39,5.28,36.98,0,1
-13.46,5.6,38.66,0,1
-13.12,10.01,42.77,1,2
-13.28,0.0,30.31,0,0
-13.33,5.41,31.18,0,1
-13.17,8.49,40.23,0,2
-13.76,7.34,32.05,0,1
-12.67,8.71,39.4,1,2
-13.1,8.27,35.76,1,2
-12.68,8.47,32.56,0,2
-13.28,6.09,38.21,0,1
-13.48,7.17,33.67,0,1
-13.56,6.65,30.74,0,1
-13.28,0.0,31.0,0,0
-13.26,5.44,37.07,0,1
-13.91,0.0,30.21,0,0
-12.89,11.23,30.39,1,2
-13.69,0.0,31.34,0,0
-12.7,9.55,30.98,1,2
-13.71,0.0,31.24,0,0
-13.41,5.58,36.94,0,1
-13.29,0.0,33.71,0,0
-13.21,0.0,34.67,0,0
-13.04,9.31,45.55,0,2
-13.73,5.09,37.35,0,1
-13.48,0.0,33.4,0,0
-13.1,11.91,39.28,1,2
-13.24,11.87,39.7,0,2
-12.51,8.7,41.34,0,2
-13.74,0.0,31.07,0,0
-13.82,0.0,32.25,0,0
-13.62,7.7,36.3,0,1
-13.51,0.0,34.86,0,0
-13.01,0.0,32.89,0,0
-12.52,9.21,30.15,0,2
-12.71,9.4,39.58,0,2
-12.76,10.64,46.96,0,2
-13.18,0.0,31.39,0,0
-13.74,5.42,35.09,0,1
-13.57,7.14,32.59,0,1
-13.42,0.0,30.92,0,0
-13.41,0.0,33.96,0,0
-13.68,0.0,33.88,0,0
-13.84,0.0,30.67,0,0
-13.2,0.0,31.7,0,0
-12.98,9.9,47.85,1,2
-12.68,9.17,32.05,0,2
-13.62,7.14,36.83,0,1
-13.73,7.69,34.13,0,1
-13.59,0.0,34.35,0,0
-13.53,7.44,35.76,0,1
-12.52,11.24,42.78,0,2
-12.76,9.85,42.41,0,2
-12.89,8.61,30.19,1,2
-13.21,5.98,36.32,0,1
-13.07,9.94,40.42,1,2
-13.42,5.27,36.65,0,1
-13.19,0.0,31.38,0,0
-13.08,11.16,47.73,0,2
-13.77,5.37,38.86,0,1
-13.22,8.96,43.15,1,2
-13.23,0.0,34.14,0,0
-12.58,11.18,41.48,0,2
-13.23,0.0,30.52,0,0
-13.3,0.0,33.36,0,0
-13.0,0.0,32.79,0,0
-13.89,0.0,33.39,0,0
-13.26,10.16,42.2,0,2
-13.25,10.05,32.39,0,2
-13.1,0.0,34.55,0,0
-13.24,7.27,32.24,0,1
-13.73,6.62,38.41,0,1
-12.87,9.43,34.7,0,2
-13.0,0.0,32.76,0,0
-13.73,0.0,33.64,0,0
-13.26,6.22,39.02,0,1
-12.87,8.7,35.49,1,2
-13.29,5.42,30.12,0,1
-13.78,6.89,38.95,0,1
-13.12,9.86,46.58,0,2
-12.71,9.04,47.97,1,2
-13.95,0.0,30.13,0,0
-13.31,7.19,35.21,0,1
-13.47,5.56,32.84,0,1
-13.15,11.68,46.17,0,2
-13.54,6.64,36.7,0,1
-13.66,0.0,31.47,0,0
-13.9,0.0,32.95,0,0
-13.17,8.57,37.68,1,2
-12.75,11.53,38.61,1,2
-13.1,0.0,34.02,0,0
-12.79,11.49,46.3,0,2
-13.89,0.0,30.25,0,0
-13.09,0.0,32.25,0,0
-13.51,6.64,35.52,0,1
-12.84,9.81,46.75,1,2
-13.4,0.0,32.96,0,0
-13.07,11.55,38.02,1,2
-13.86,0.0,31.07,0,0
-12.56,10.66,44.5,0,2
-12.68,8.1,39.09,1,2
-13.49,7.99,34.93,0,1
-13.45,5.57,38.82,0,1
-13.71,5.57,30.83,0,1
-13.57,6.8,36.98,0,1
-13.4,0.0,32.41,0,0
-13.73,6.01,36.74,0,1
-13.29,6.85,37.37,0,1
-13.03,8.48,30.47,0,2
-13.66,6.31,30.94,0,1
-13.66,7.55,39.17,0,1
-13.71,0.0,30.9,0,0
-13.37,7.34,37.8,0,1
-12.86,9.18,39.57,0,2
-13.75,0.0,32.06,0,0
-13.53,6.26,38.05,0,1
-13.25,6.11,36.06,0,1
-12.59,9.62,32.86,1,2
-13.52,7.89,35.65,0,1
-13.46,5.21,38.63,0,1
-13.99,0.0,31.93,0,0
-12.54,10.61,37.66,0,2
-13.02,0.0,30.06,0,0
-13.08,11.23,45.74,1,2
-13.43,0.0,30.67,0,0
-13.06,10.23,33.97,1,2
-13.97,0.0,33.06,0,0
-13.74,6.71,34.9,0,1
-13.55,7.32,39.82,0,1
-12.98,9.23,48.16,0,2
-13.84,0.0,30.49,0,0
-13.81,0.0,34.39,0,0
-12.56,9.71,47.89,1,2
-13.31,7.66,35.74,0,1
-13.13,0.0,33.56,0,0
-13.27,5.46,34.23,0,1
-13.64,7.38,35.6,0,1
-12.54,11.58,41.28,1,2
-13.76,7.8,34.15,0,1
-13.34,0.0,32.88,0,0
-12.91,9.42,34.43,0,2
-12.86,9.09,46.56,0,2
-13.43,7.89,32.71,0,1
-13.12,0.0,31.09,0,0
-13.65,5.36,38.07,0,1
-13.61,0.0,33.07,0,0
-12.84,8.68,36.26,0,2
-13.03,9.1,45.76,1,2
-13.2,0.0,32.65,0,0
-13.08,0.0,33.1,0,0
-13.51,6.18,32.88,0,1
-13.79,0.0,31.7,0,0
-13.22,0.0,32.67,0,0
-13.14,9.22,44.34,0,2
-13.48,0.0,30.09,0,0
-13.4,5.67,35.93,0,1
-12.66,9.48,34.83,0,2
-13.5,6.28,38.36,0,1
-13.77,0.0,30.13,0,0
-13.55,0.0,30.34,0,0
-13.91,0.0,30.61,0,0
-13.06,0.0,33.01,0,0
-13.23,7.72,31.4,0,1
-12.69,10.87,34.5,0,2
-13.03,8.44,33.13,0,2
-13.52,6.78,33.81,0,1
-12.67,11.89,33.62,1,2
-13.45,5.55,35.0,0,1
-13.02,11.07,38.43,0,2
-13.53,0.0,31.88,0,0
-13.7,5.99,34.04,0,1
-12.83,11.36,43.89,0,2
-13.24,7.72,37.31,0,1
-13.11,0.0,30.36,0,0
-13.57,0.0,34.62,0,0
-13.43,0.0,33.26,0,0
-13.04,0.0,34.23,0,0
-13.58,0.0,31.57,0,0
-13.4,6.85,32.4,0,1
-12.97,10.67,45.89,0,2
-13.67,5.57,39.09,0,1
-13.69,0.0,30.15,0,0
-13.49,6.51,32.1,0,1
-12.6,10.91,49.98,0,2
-12.89,9.72,40.23,1,2
-13.99,0.0,33.17,0,0
-12.63,11.01,43.21,0,2
-12.93,9.59,47.08,1,2
-13.18,8.46,30.32,1,2
-12.7,10.44,30.86,0,2
-13.21,8.35,44.27,0,2
-13.33,5.02,37.16,0,1
-13.78,0.0,32.39,0,0
-13.23,0.0,31.78,0,0
-13.12,0.0,30.84,0,0
-13.49,0.0,31.07,0,0
-13.35,5.66,33.23,0,1
-13.0,11.52,39.13,0,2
-12.6,11.85,32.57,1,2
-13.66,0.0,30.4,0,0
-13.42,6.11,32.07,0,1
-13.12,0.0,30.85,0,0
-13.72,0.0,34.26,0,0
-13.72,0.0,33.84,0,0
-13.19,0.0,34.47,0,0
-13.43,5.36,33.64,0,1
-12.82,11.91,30.4,0,2
-12.93,11.75,45.26,1,2
-13.35,5.69,33.26,0,1
-13.64,0.0,30.88,0,0
-13.75,5.91,37.76,0,1
-13.5,5.71,38.32,0,1
-13.74,6.2,31.92,0,1
-13.38,5.36,31.58,0,1
-13.32,6.65,39.05,0,1
-12.73,8.1,38.98,1,2
-13.58,5.38,34.7,0,1
-12.89,9.61,35.14,0,2
-13.74,0.0,30.76,0,0
-13.68,5.89,36.18,0,1
-13.67,0.0,30.79,0,0
-13.0,9.84,31.93,0,2
-13.33,5.83,35.34,0,1
-12.54,10.29,48.26,0,2
-13.64,0.0,32.58,0,0
-13.31,6.84,36.54,0,1
-13.71,0.0,30.73,0,0
-13.12,9.39,42.12,0,2
-13.24,5.12,32.15,0,1
-13.85,0.0,34.05,0,0
-13.97,0.0,33.2,0,0
-13.94,0.0,34.53,0,0
-12.85,9.68,46.82,0,2
-12.88,11.73,36.75,1,2
-13.67,0.0,34.44,0,0
-13.84,0.0,32.66,0,0
-13.72,0.0,30.86,0,0
-13.53,0.0,30.52,0,0
-13.51,5.01,37.1,0,1
-12.82,9.07,35.18,0,2
-13.44,5.98,33.35,0,1
-13.67,5.55,38.87,0,1
-12.7,8.66,48.35,0,2
-13.58,6.92,35.4,0,1
-13.17,8.95,34.7,0,2
-13.22,5.79,31.21,0,1
-13.64,0.0,31.52,0,0
-13.11,0.0,34.53,0,0
-13.56,0.0,34.12,0,0
-12.78,11.98,41.7,1,2
-12.63,8.64,37.26,1,2
-13.7,5.12,30.39,0,1
-12.53,8.22,32.67,0,2
-13.2,0.0,34.92,0,0
-13.78,5.58,39.61,0,1
-13.15,0.0,34.0,0,0
-13.7,0.0,32.82,0,0
-13.22,0.0,31.44,0,0
-13.59,7.26,38.26,0,1
-13.12,0.0,33.69,0,0
-12.51,10.34,49.35,0,2
-12.74,10.93,38.06,1,2
-13.66,0.0,31.89,0,0
-13.46,5.19,31.34,0,1
-13.8,0.0,30.45,0,0
-13.62,0.0,33.8,0,0
-13.79,7.21,36.35,0,1
-13.63,0.0,32.29,0,0
-13.5,6.42,31.97,0,1
-12.52,9.18,46.62,0,2
-13.48,0.0,30.4,0,0
-13.62,5.84,34.92,0,1
-12.59,8.53,30.88,0,2
-13.53,5.45,33.55,0,1
-13.59,7.53,30.53,0,1
-13.53,7.37,39.48,0,1
-13.45,5.38,36.78,0,1
-13.96,0.0,31.26,0,0
-13.49,6.12,31.25,0,1
-12.61,8.85,32.69,0,2
-13.22,0.0,30.01,0,0
-13.67,7.21,35.74,0,1
-12.79,10.46,47.02,0,2
-12.78,11.99,32.39,1,2
-12.72,9.7,42.03,0,2
-13.36,0.0,33.04,0,0
-13.08,10.12,38.9,0,2
-12.51,8.79,30.45,0,2
-13.27,8.03,36.88,0,2
-13.51,7.38,39.08,0,1
-13.67,0.0,32.89,0,0
-12.6,11.03,34.74,1,2
-13.13,0.0,33.28,0,0
-12.59,9.46,41.96,1,2
-13.22,7.13,35.19,0,1
-13.54,0.0,33.28,0,0
-13.39,5.29,35.25,0,1
-13.35,6.86,34.48,0,1
-13.28,10.1,39.62,0,2
-13.94,0.0,34.34,0,0
-13.96,0.0,33.02,0,0
-12.87,11.59,36.0,0,2
-13.64,5.99,31.32,0,1
-12.78,11.07,44.12,0,2
-13.18,10.15,38.36,1,2
-13.08,10.78,33.62,1,2
-13.25,8.64,33.35,0,2
-13.78,0.0,33.96,0,0
-12.69,8.29,43.3,1,2
-13.69,0.0,32.34,0,0
-13.27,0.0,30.53,0,0
-13.29,0.0,31.92,0,0
-12.74,10.84,47.11,0,2
-13.45,0.0,32.97,0,0
-13.21,0.0,31.48,0,0
-12.89,11.42,31.4,1,2
-13.32,0.0,30.79,0,0
-13.04,0.0,33.4,0,0
-13.27,9.82,32.37,1,2
-13.56,6.27,30.25,0,1
-13.03,0.0,30.75,0,0
-13.24,8.53,49.04,0,2
-13.21,10.61,31.74,0,2
-13.61,0.0,30.29,0,0
-13.82,0.0,34.68,0,0
-12.65,10.73,38.63,0,2
-13.35,0.0,31.39,0,0
-13.06,10.87,44.81,1,2
-13.43,0.0,31.98,0,0
-13.23,0.0,34.26,0,0
-13.66,6.42,39.63,0,1
-13.51,0.0,32.59,0,0
-13.1,0.0,32.95,0,0
-13.81,0.0,34.4,0,0
-13.43,5.77,37.09,0,1
-12.83,8.03,47.57,0,2
-13.45,5.84,37.07,0,1
-13.21,9.49,37.04,1,2
-13.27,0.0,34.73,0,0
-12.73,11.94,34.51,1,2
-13.43,0.0,31.49,0,0
-13.55,7.04,33.71,0,1
-13.74,0.0,32.88,0,0
-13.71,5.4,32.72,0,1
-13.21,6.95,31.97,0,1
-13.43,0.0,32.27,0,0
-13.06,0.0,33.99,0,0
-12.68,9.46,49.63,0,2
-13.23,7.4,30.13,0,1
-13.34,6.86,39.25,0,1
-13.34,0.0,30.56,0,0
-13.35,0.0,33.72,0,0
-13.5,0.0,33.88,0,0
-12.93,10.95,45.44,1,2
-13.31,7.15,38.53,0,1
-13.78,0.0,33.55,0,0
-13.66,5.67,39.76,0,1
-13.92,0.0,30.53,0,0
-13.43,6.73,38.09,0,1
-13.31,0.0,34.74,0,0
-13.88,0.0,34.53,0,0
-13.16,8.74,40.35,1,2
-13.34,7.65,39.01,0,1
-13.14,0.0,31.06,0,0
-13.19,10.66,30.48,1,2
-13.31,6.72,31.59,0,1
-13.38,6.81,31.2,0,1
-13.9,0.0,33.9,0,0
-13.72,5.42,31.36,0,1
-13.42,0.0,33.19,0,0
-13.76,6.25,35.29,0,1
-13.28,7.48,33.97,0,1
-12.72,8.48,48.1,1,2
-13.13,11.59,40.08,0,2
-13.25,6.5,37.39,0,1
-13.68,0.0,34.26,0,0
-13.5,6.18,31.56,0,1
-13.6,0.0,32.01,0,0
-13.6,7.56,37.8,0,1
-13.25,7.23,36.32,0,1
-12.81,9.67,34.17,0,2
-13.57,0.0,34.16,0,0
-13.1,11.55,49.7,0,2
-12.56,11.93,32.28,1,2
-13.71,7.3,37.93,0,1
-13.39,6.84,39.25,0,1
-12.81,9.33,47.7,0,2
-12.8,11.89,37.7,1,2
-12.56,9.59,46.39,0,2
-13.14,0.0,31.94,0,0
-13.58,5.97,38.78,0,1
-13.94,0.0,33.91,0,0
-13.02,0.0,30.78,0,0
-13.04,8.08,36.78,1,2
-12.69,8.06,49.84,0,2
-13.11,10.88,34.92,0,2
-13.16,8.49,46.83,0,2
-13.72,0.0,32.68,0,0
-13.93,0.0,31.43,0,0
-13.62,5.62,34.75,0,1
-12.82,10.16,44.19,1,2
-12.73,10.58,43.07,0,2
-13.73,0.0,31.14,0,0
-13.96,0.0,34.97,0,0
-13.95,0.0,30.45,0,0
-13.61,7.22,36.67,0,1
-13.31,7.37,34.15,0,1
-12.86,11.86,36.92,0,2
-12.74,11.62,44.28,1,2
-13.05,0.0,31.7,0,0
-12.57,8.47,30.3,0,2
-13.73,0.0,31.2,0,0
-12.67,8.93,34.9,1,2
-13.44,0.0,32.92,0,0
-12.95,8.86,33.34,0,2
-13.76,0.0,31.18,0,0
-13.16,9.03,31.98,1,2
-13.03,0.0,32.34,0,0
-12.85,11.65,39.09,1,2
-13.23,0.0,30.89,0,0
-13.3,11.36,34.74,0,2
-13.55,0.0,30.77,0,0
-13.12,0.0,30.7,0,0
-13.5,0.0,33.02,0,0
-13.28,5.2,38.43,0,1
-12.61,11.2,30.04,1,2
-13.05,0.0,31.58,0,0
-13.25,8.72,44.01,0,2
-13.11,0.0,32.42,0,0
-13.27,5.52,32.56,0,1
-12.84,11.17,47.83,0,2
-12.86,11.51,40.16,0,2
-13.61,7.89,34.7,0,1
-12.56,11.04,40.98,1,2
-13.5,7.15,39.87,0,1
-13.44,0.0,30.23,0,0
-13.26,11.8,46.49,1,2
-13.37,0.0,30.19,0,0
-13.23,11.35,37.47,1,2
-13.18,9.24,32.77,0,2
-13.08,0.0,33.78,0,0
-13.16,8.15,38.34,0,2
-13.38,0.0,31.05,0,0
-13.62,5.53,38.92,0,1
-13.3,6.2,35.99,0,1
-13.01,0.0,32.39,0,0
-13.79,6.26,38.62,0,1
-12.58,9.56,40.7,1,2
-12.57,8.23,37.62,1,2
-13.29,0.0,30.09,0,0
-13.42,7.08,38.48,0,1
-12.85,9.63,31.2,0,2
-13.1,8.48,31.55,1,2
-13.63,5.58,34.75,0,1
-13.66,5.3,34.88,0,1
-12.53,11.59,46.53,0,2
-13.2,0.0,31.45,0,0
-12.72,11.28,30.75,0,2
-13.65,0.0,31.19,0,0
-12.79,8.89,38.0,1,2
-13.77,5.99,35.02,0,1
-13.56,7.57,34.28,0,1
-13.5,7.45,33.65,0,1
-13.11,10.97,36.94,0,2
-13.14,0.0,33.73,0,0
-12.88,9.23,45.15,1,2
-13.2,9.36,48.82,0,2
-13.63,0.0,33.7,0,0
-13.43,5.94,34.81,0,1
-12.54,11.51,44.62,0,2
-13.61,5.41,38.64,0,1
-13.68,6.78,35.72,0,1
-13.47,6.0,30.44,0,1
-13.79,7.53,35.11,0,1
-13.19,0.0,30.83,0,0
-12.75,11.78,34.39,0,2
-12.62,10.96,40.37,1,2
-13.72,0.0,34.47,0,0
-12.96,11.81,34.48,1,2
-12.76,11.19,46.9,0,2
-13.58,7.17,33.69,0,1
-13.25,10.33,31.43,1,2
-13.61,5.94,34.8,0,1
-13.67,0.0,31.56,0,0
-12.81,8.16,41.33,1,2
-13.9,0.0,30.81,0,0
-13.47,0.0,30.13,0,0
-13.73,7.13,31.56,0,1
-12.81,9.68,43.87,1,2
-12.7,9.87,32.55,1,2
-13.64,0.0,31.21,0,0
-13.64,0.0,30.44,0,0
-13.59,6.36,34.37,0,1
-12.65,10.03,48.19,1,2
-13.65,7.01,36.79,0,1
-13.07,0.0,32.89,0,0
-12.93,11.45,44.2,0,2
-13.23,0.0,33.11,0,0
-13.08,10.7,36.44,1,2
-13.1,0.0,32.05,0,0
-13.16,9.07,44.61,1,2
-12.64,11.29,40.96,0,2
-13.16,8.2,38.63,0,2
-13.55,6.2,32.67,0,1
-13.91,0.0,34.9,0,0
-12.8,11.46,33.65,0,2
-12.75,10.68,42.04,0,2
-13.23,7.81,30.51,0,1
-13.57,6.34,39.42,0,1
-13.62,5.38,36.35,0,1
-13.23,5.11,30.76,0,1
-13.39,5.99,31.02,0,1
-13.07,0.0,30.36,0,0
-12.79,9.15,33.55,1,2
-13.44,5.78,31.51,0,1
-13.04,0.0,31.44,0,0
-12.65,8.01,41.83,1,2
-13.14,11.26,34.52,1,2
-13.08,9.08,34.42,1,2
-13.24,0.0,32.56,0,0
-13.36,7.04,39.71,0,1
-13.05,10.83,39.66,1,2
-13.5,7.81,34.54,0,1
-13.56,0.0,31.9,0,0
-13.39,6.34,31.08,0,1
-13.15,9.04,47.15,1,2
-13.73,0.0,31.69,0,0
-12.68,8.16,38.56,0,2
-13.27,5.39,32.45,0,1
-12.56,10.81,43.89,0,2
-13.71,0.0,31.6,0,0
-13.65,6.33,32.5,0,1
-13.03,11.23,46.86,1,2
-13.22,7.53,31.29,0,1
-13.53,5.7,30.02,0,1
-12.92,11.5,41.01,0,2
-13.59,5.25,37.05,0,1
-12.9,8.23,38.1,1,2
-13.74,0.0,32.61,0,0
-12.98,8.55,34.88,1,2
-12.71,10.77,35.7,0,2
-13.22,8.26,42.85,1,2
-13.72,0.0,33.19,0,0
-12.83,10.23,42.34,1,2
-12.84,10.89,38.19,0,2
-13.1,0.0,32.4,0,0
-13.03,9.71,34.31,0,2
-13.13,0.0,34.21,0,0
-13.05,9.97,38.09,0,2
-13.09,0.0,30.89,0,0
-13.58,6.88,38.06,0,1
-13.37,0.0,33.75,0,0
-13.01,10.24,32.07,1,2
-12.92,9.43,35.14,0,2
-13.31,5.83,37.97,0,1
-13.23,0.0,31.68,0,0
-13.42,5.26,37.43,0,1
-13.22,0.0,30.02,0,0
-13.31,0.0,30.45,0,0
-13.61,7.29,31.59,0,1
-12.79,10.82,35.63,1,2
-13.23,7.93,39.04,0,1
-13.2,0.0,32.18,0,0
-12.72,11.37,32.52,1,2
-13.08,0.0,30.6,0,0
-13.11,0.0,31.93,0,0
-13.95,0.0,30.53,0,0
-13.18,0.0,31.84,0,0
-12.99,10.4,32.63,1,2
-13.9,0.0,33.52,0,0
-13.39,7.71,32.96,0,1
-13.35,0.0,31.04,0,0
-13.15,0.0,31.71,0,0
-12.59,10.38,43.67,1,2
-13.02,0.0,34.66,0,0
-13.88,0.0,30.96,0,0
-12.54,10.17,42.17,1,2
-13.55,7.48,34.66,0,1
-13.52,5.62,36.74,0,1
-13.1,0.0,33.41,0,0
-13.48,7.64,30.76,0,1
-13.26,9.51,48.92,0,2
