current,voltage,temperature,vibration,label
-12.8,14.19,48.14,0,2
-12.72,14.07,31.21,1,2
-12.54,15.47,44.14,1,2
-13.7,9.75,33.59,0,1
-13.02,0.0,31.37,0,0
-13.69,11.14,36.54,0,1
-13.78,11.32,31.99,0,1
-13.48,9.5,39.92,0,1
-13.46,0.0,33.51,0,0
-13.92,0.0,32.1,0,0
-12.67,17.71,36.83,1,2
-13.74,11.75,36.77,0,1
-12.91,15.14,48.41,1,2
-13.73,10.14,37.87,0,1
-13.97,0.0,34.69,0,0
-13.22,14.68,38.47,1,2
-13.29,10.86,37.04,0,1
-13.49,10.57,30.77,0,1
-13.9,0.0,32.12,0,0
-13.18,0.0,31.21,0,0
-13.37,9.45,31.2,0,1
-12.98,16.25,32.91,0,2
-13.65,0.0,30.08,0,0
-13.25,10.1,39.77,0,1
-13.21,17.15,30.63,0,2
-13.42,9.8,34.42,0,1
-13.02,0.0,34.59,0,0
-13.64,0.0,33.32,0,0
-13.35,10.82,34.62,0,1
-12.75,14.01,34.04,1,2
-13.71,0.0,31.6,0,0
-13.53,11.95,39.1,0,1
-13.02,0.0,32.44,0,0
-13.5,10.87,34.58,0,1
-13.47,10.93,34.08,0,1
-13.1,0.0,30.55,0,0
-13.25,13.65,44.64,0,2
-13.08,16.9,46.7,1,2
-13.35,11.22,37.11,0,1
-13.26,11.73,34.36,0,1
-13.33,9.66,36.82,0,1
-13.62,0.0,34.7,0,0
-12.73,13.87,40.4,1,2
-13.17,17.07,38.04,1,2
-13.69,0.0,33.49,0,0
-13.31,11.52,37.22,0,1
-13.17,13.39,41.03,0,2
-13.43,10.98,33.75,0,1
-13.54,9.17,35.31,0,1
-13.2,16.95,30.29,1,2
-12.88,14.21,31.79,1,2
-13.72,9.29,37.67,0,1
-13.5,9.01,39.27,0,1
-13.58,9.33,38.22,0,1
-13.34,0.0,31.6,0,0
-13.72,11.41,33.43,0,1
-13.02,0.0,32.99,0,0
-13.16,0.0,31.7,0,0
-13.14,13.78,32.97,1,2
-12.89,17.46,42.66,1,2
-13.91,0.0,34.32,0,0
-13.67,10.39,39.89,0,1
-13.06,0.0,33.21,0,0
-13.25,0.0,34.46,0,0
-13.74,0.0,33.66,0,0
-12.55,13.15,35.53,0,2
-12.66,17.43,49.86,0,2
-13.67,9.56,31.73,0,1
-13.85,0.0,33.04,0,0
-13.39,0.0,32.23,0,0
-13.45,9.66,36.19,0,1
-13.36,10.54,36.12,0,1
-13.58,10.99,37.61,0,1
-12.53,14.72,45.79,1,2
-13.16,14.19,39.47,1,2
-13.74,10.43,37.51,0,1
-13.23,16.26,31.09,1,2
-13.45,0.0,33.67,0,0
-13.62,9.53,37.16,0,1
-13.84,0.0,31.52,0,0
-13.78,9.38,30.54,0,1
-13.23,9.53,35.04,0,1
-13.57,11.14,38.62,0,1
-13.36,0.0,32.92,0,0
-12.51,15.3,44.65,0,2
-13.71,9.81,32.58,0,1
-12.89,14.67,31.43,1,2
-13.77,0.0,34.29,0,0
-12.63,17.54,37.8,1,2
-13.28,0.0,34.35,0,0
-13.43,9.81,36.44,0,1
-13.47,0.0,34.44,0,0
-13.18,0.0,33.46,0,0
-13.77,0.0,34.88,0,0
-13.66,0.0,33.39,0,0
-13.71,11.93,39.33,0,1
-13.49,10.79,35.5,0,1
-13.76,10.45,38.79,0,1
-13.14,17.98,31.09,1,2
-13.59,0.0,33.75,0,0
-13.5,11.6,39.71,0,1
-13.43,10.44,37.0,0,1
-13.59,0.0,31.66,0,0
-13.68,9.99,32.88,0,1
-13.91,0.0,31.22,0,0
-13.74,11.05,38.72,0,1
-13.52,0.0,33.69,0,0
-13.56,11.92,30.54,0,1
-12.69,17.42,45.96,1,2
-12.93,13.8,45.26,1,2
-13.3,0.0,33.7,0,0
-13.43,0.0,30.62,0,0
-13.33,9.1,37.16,0,1
-12.87,13.45,33.09,1,2
-13.25,0.0,30.24,0,0
-13.19,14.57,38.77,1,2
-12.89,17.01,36.9,0,2
-13.67,0.0,34.8,0,0
-12.87,17.23,30.64,1,2
-13.67,0.0,32.36,0,0
-13.33,0.0,33.1,0,0
-12.69,17.8,32.41,1,2
-12.77,15.66,34.48,0,2
-13.94,0.0,34.05,0,0
-12.71,14.82,42.84,1,2
-13.42,9.61,30.58,0,1
-13.39,10.2,33.01,0,1
-13.75,11.77,33.29,0,1
-13.1,13.4,40.72,1,2
-13.85,0.0,32.77,0,0
-13.17,0.0,34.68,0,0
-12.88,17.98,41.81,0,2
-13.48,0.0,32.2,0,0
-13.58,0.0,32.7,0,0
-13.2,13.79,43.87,1,2
-13.6,10.77,35.82,0,1
-13.63,0.0,34.32,0,0
-13.81,0.0,34.45,0,0
-13.46,0.0,30.7,0,0
-13.19,15.58,38.68,1,2
-13.19,0.0,32.28,0,0
-13.21,9.37,39.33,0,1
-13.42,0.0,33.16,0,0
-13.59,9.73,32.09,0,1
-12.66,17.62,48.79,1,2
-13.34,10.13,33.58,0,1
-12.88,14.47,34.17,1,2
-13.51,0.0,33.68,0,0
-12.62,15.69,37.76,1,2
-13.67,0.0,33.95,0,0
-13.72,9.04,37.83,0,1
-13.39,11.07,32.07,0,1
-13.36,0.0,31.77,0,0
-13.45,0.0,32.45,0,0
-13.45,9.33,33.22,0,1
-12.53,14.27,48.9,0,2
-13.67,9.88,39.48,0,1
-13.76,9.46,33.86,0,1
-13.2,0.0,34.64,0,0
-12.95,15.16,48.24,1,2
-13.96,0.0,32.45,0,0
-13.71,0.0,34.68,0,0
-12.58,13.03,44.47,1,2
-12.57,15.12,31.84,1,2
-13.24,9.02,31.19,0,1
-13.15,0.0,31.39,0,0
-13.36,11.03,34.41,0,1
-13.09,14.91,32.68,0,2
-13.08,0.0,31.23,0,0
-12.93,15.01,45.44,0,2
-13.6,11.52,34.52,0,1
-14.0,0.0,30.95,0,0
-13.62,9.75,32.55,0,1
-13.15,0.0,30.78,0,0
-13.39,10.7,35.6,0,1
-13.23,10.33,35.24,0,1
-13.55,0.0,32.54,0,0
-13.18,0.0,34.23,0,0
-12.82,17.18,39.9,1,2
-12.7,16.41,44.49,1,2
-12.67,16.83,35.12,0,2
-13.41,0.0,31.05,0,0
-13.71,0.0,32.74,0,0
-13.78,10.01,31.38,0,1
-13.04,0.0,32.49,0,0
-13.21,0.0,34.61,0,0
-13.21,14.52,35.45,1,2
-13.49,0.0,32.39,0,0
-12.82,13.89,46.96,0,2
-12.62,13.92,30.03,0,2
-13.71,0.0,31.71,0,0
-12.83,14.19,42.93,0,2
-13.72,10.57,38.74,0,1
-13.7,10.81,31.2,0,1
-13.63,0.0,32.58,0,0
-12.81,17.5,30.57,1,2
-12.9,16.04,32.25,0,2
-12.85,14.89,41.9,1,2
-13.22,10.61,35.78,0,1
-13.58,0.0,31.17,0,0
-13.46,0.0,31.31,0,0
-13.51,11.44,32.92,0,1
-13.72,0.0,33.03,0,0
-13.65,0.0,32.87,0,0
-12.97,17.22,41.87,1,2
-13.88,0.0,32.66,0,0
-12.54,16.8,38.54,0,2
-13.6,0.0,34.79,0,0
-12.97,13.94,47.05,1,2
-13.58,9.89,34.3,0,1
-13.56,9.34,39.47,0,1
-13.05,17.48,43.64,1,2
-13.42,0.0,34.93,0,0
-13.27,11.14,32.73,0,1
-13.69,0.0,34.86,0,0
-13.07,14.97,40.77,0,2
-12.55,15.08,41.65,1,2
-13.02,0.0,33.48,0,0
-13.07,0.0,33.95,0,0
-13.69,11.38,36.62,0,1
-12.62,17.4,36.04,1,2
-12.9,15.85,45.68,0,2
-13.44,9.81,30.83,0,1
-13.16,0.0,34.24,0,0
-12.77,15.58,37.8,0,2
-13.75,10.79,39.92,0,1
-13.08,0.0,33.29,0,0
-13.1,17.04,48.5,0,2
-13.13,0.0,30.63,0,0
-13.26,10.86,31.04,0,1
-13.46,10.13,35.2,0,1
-13.48,0.0,31.66,0,0
-12.79,14.45,33.68,0,2
-13.41,9.2,31.07,0,1
-13.95,0.0,30.83,0,0
-13.51,10.0,39.83,0,1
-12.87,16.74,38.03,1,2
-13.64,0.0,31.66,0,0
-13.99,0.0,34.15,0,0
-12.56,14.12,35.7,1,2
-13.89,0.0,31.1,0,0
-13.49,11.73,31.68,0,1
-13.3,10.43,37.62,0,1
-13.01,14.17,39.04,1,2
-13.02,15.88,43.28,0,2
-12.8,14.96,34.61,1,2
-13.86,0.0,34.36,0,0
-13.2,0.0,33.83,0,0
-13.63,10.6,31.54,0,1
-13.71,0.0,31.38,0,0
-13.1,14.02,42.98,1,2
-13.28,0.0,34.26,0,0
-13.31,11.01,31.32,0,1
-13.72,9.11,31.2,0,1
-13.64,9.14,36.62,0,1
-13.41,0.0,32.08,0,0
-13.59,9.28,35.24,0,1
-13.1,15.45,46.6,0,2
-13.69,10.59,32.54,0,1
-13.36,11.2,38.38,0,1
-13.5,10.68,30.86,0,1
-13.64,0.0,30.11,0,0
-13.74,11.42,38.12,0,1
-13.34,9.44,34.79,0,1
-13.28,11.29,34.74,0,1
-13.55,0.0,34.73,0,0
-13.34,0.0,34.85,0,0
-13.49,11.44,38.53,0,1
-13.58,0.0,30.55,0,0
-13.42,0.0,31.71,0,0
-12.79,15.27,30.91,0,2
-13.21,9.41,31.04,0,1
-12.71,17.04,31.91,0,2
-13.89,0.0,30.86,0,0
-12.55,15.85,39.77,1,2
-13.0,15.58,46.39,1,2
-12.96,17.81,35.61,0,2
-13.9,0.0,30.52,0,0
-12.94,16.11,39.97,1,2
-13.24,0.0,31.45,0,0
-12.81,15.96,42.79,0,2
-13.41,0.0,32.41,0,0
-13.23,10.71,30.03,0,1
-12.91,13.79,41.78,1,2
-13.69,11.26,33.62,0,1
-13.51,0.0,33.0,0,0
-13.72,11.91,36.74,0,1
-13.59,0.0,31.91,0,0
-13.54,10.48,32.76,0,1
-13.25,0.0,31.67,0,0
-13.26,11.98,35.84,0,1
-12.87,13.41,48.79,0,2
-13.34,0.0,30.44,0,0
-13.07,0.0,30.69,0,0
-13.26,0.0,31.01,0,0
-13.65,0.0,31.76,0,0
-13.63,0.0,30.35,0,0
-13.04,0.0,32.2,0,0
-13.5,9.3,36.09,0,1
-13.5,9.17,35.72,0,1
-12.97,13.94,36.7,1,2
-13.19,0.0,33.09,0,0
-13.16,16.95,34.87,0,2
-13.46,0.0,30.76,0,0
-13.69,11.53,33.99,0,1
-13.74,0.0,30.6,0,0
-13.66,0.0,31.77,0,0
-13.6,9.57,34.73,0,1
-13.28,0.0,33.65,0,0
-13.95,0.0,34.98,0,0
-13.0,14.63,49.67,0,2
-13.22,13.39,38.71,0,2
-12.6,16.32,44.97,1,2
-13.41,11.41,33.91,0,1
-13.82,0.0,31.78,0,0
-13.32,0.0,31.02,0,0
-12.99,15.16,35.02,1,2
-13.22,9.62,36.51,0,1
-13.73,9.87,30.97,0,1
-13.07,0.0,32.35,0,0
-13.27,10.46,39.4,0,1
-13.71,10.3,31.75,0,1
-13.01,15.9,31.21,1,2
-13.27,17.12,44.36,0,2
-13.5,10.94,35.18,0,1
-13.47,0.0,33.37,0,0
-12.61,14.99,31.74,0,2
-13.19,15.56,42.58,0,2
-13.23,0.0,32.33,0,0
-13.6,9.1,31.3,0,1
-12.6,16.81,49.54,1,2
-12.75,17.24,41.44,0,2
-12.91,15.99,35.02,1,2
-12.98,15.07,45.54,0,2
-13.06,15.18,37.54,0,2
-13.04,0.0,31.43,0,0
-13.7,10.02,33.55,0,1
-12.95,16.24,48.56,0,2
-13.24,0.0,33.65,0,0
-12.74,17.06,49.58,0,2
-13.71,10.15,32.42,0,1
-12.73,14.72,34.3,0,2
-13.96,0.0,33.06,0,0
-13.05,13.06,47.43,1,2
-13.45,11.11,35.95,0,1
-13.21,11.33,34.52,0,1
-13.52,11.25,38.99,0,1
-12.98,16.37,45.28,1,2
-13.61,11.55,35.66,0,1
-13.02,13.38,39.18,1,2
-13.48,10.58,39.79,0,1
-13.11,0.0,30.4,0,0
-12.71,16.31,45.3,0,2
-13.7,11.03,38.91,0,1
-13.4,9.07,35.7,0,1
-12.85,16.4,40.96,1,2
-13.16,15.91,34.99,0,2
-13.56,0.0,32.9,0,0
-12.95,17.62,48.73,1,2
-12.76,17.81,33.54,1,2
-12.71,13.75,36.99,0,2
-13.21,10.77,33.62,0,1
-12.93,14.59,39.03,0,2
-12.61,14.65,42.39,1,2
-13.37,10.04,32.88,0,1
-13.27,10.0,34.09,0,1
-12.89,14.1,42.15,1,2
-13.13,0.0,30.2,0,0
-13.89,0.0,32.86,0,0
-13.21,11.64,38.32,0,1
-13.66,9.56,38.23,0,1
-13.36,10.09,33.36,0,1
-13.27,11.53,35.61,0,1
-12.84,15.89,35.03,0,2
-13.58,11.78,35.69,0,1
-13.49,9.55,37.22,0,1
-13.47,9.38,31.28,0,1
-13.33,9.44,38.1,0,1
-13.68,10.64,34.24,0,1
-13.73,9.66,30.78,0,1
-12.74,15.03,39.63,1,2
-12.91,13.13,42.06,0,2
-13.01,17.87,31.94,1,2
-12.88,14.64,47.85,0,2
-12.8,14.06,32.43,0,2
-13.09,15.4,41.01,1,2
-13.64,0.0,31.64,0,0
-13.62,11.13,37.22,0,1
-13.69,0.0,33.52,0,0
-13.66,0.0,30.78,0,0
-13.54,10.36,37.25,0,1
-13.68,0.0,32.81,0,0
-13.79,0.0,34.79,0,0
-12.86,13.96,41.47,0,2
-12.75,17.57,47.81,1,2
-13.44,9.82,32.94,0,1
-13.25,15.06,44.85,1,2
-13.13,0.0,30.19,0,0
-12.55,17.94,38.59,1,2
-12.78,16.32,47.66,1,2
-13.36,9.95,39.13,0,1
-13.6,0.0,33.0,0,0
-12.68,15.59,32.01,0,2
-13.63,10.81,33.71,0,1
-13.22,0.0,34.81,0,0
-13.42,0.0,30.86,0,0
-13.51,9.87,32.39,0,1
-13.93,0.0,34.38,0,0
-12.54,13.74,44.99,1,2
-13.38,0.0,33.17,0,0
-13.6,0.0,34.53,0,0
-13.13,0.0,33.3,0,0
-13.35,9.68,37.76,0,1
-13.66,0.0,30.73,0,0
-12.5,15.38,43.78,0,2
-13.07,0.0,34.85,0,0
-13.28,10.08,35.52,0,1
-12.66,13.4,33.14,1,2
-13.12,0.0,33.6,0,0
-13.45,11.13,33.06,0,1
-13.36,0.0,30.17,0,0
-12.52,17.28,41.41,1,2
-13.13,15.7,46.01,1,2
-13.28,0.0,33.7,0,0
-13.98,0.0,33.59,0,0
-13.68,9.57,34.78,0,1
-13.23,0.0,32.22,0,0
-12.97,17.32,43.22,0,2
-13.4,0.0,31.04,0,0
-13.07,0.0,32.98,0,0
-13.17,17.57,40.59,1,2
-12.98,15.43,30.93,0,2
-13.41,0.0,30.4,0,0
-13.77,0.0,34.36,0,0
-13.65,11.21,31.34,0,1
-13.86,0.0,31.0,0,0
-13.31,0.0,32.02,0,0
-13.62,10.65,39.05,0,1
-13.63,11.15,30.24,0,1
-13.02,14.62,35.56,0,2
-13.47,9.51,38.27,0,1
-12.66,15.56,48.8,1,2
-13.35,10.67,38.7,0,1
-13.78,11.33,33.11,0,1
-13.73,11.08,32.1,0,1
-12.63,17.57,45.35,1,2
-13.29,11.01,32.24,0,1
-13.29,9.09,35.63,0,1
-13.22,0.0,30.85,0,0
-13.59,0.0,31.67,0,0
-12.75,16.0,44.45,0,2
-13.75,9.37,36.13,0,1
-12.81,15.61,35.79,1,2
-13.65,9.84,30.25,0,1
-12.56,14.45,35.77,1,2
-13.8,0.0,31.03,0,0
-12.51,17.86,30.24,0,2
-12.86,13.19,46.11,1,2
-13.97,0.0,32.52,0,0
-13.47,0.0,33.44,0,0
-13.44,9.9,36.22,0,1
-12.99,15.13,37.78,1,2
-12.76,13.56,45.73,1,2
-13.22,0.0,30.88,0,0
-13.0,16.87,47.12,1,2
-12.89,17.31,47.97,0,2
-12.81,17.9,40.44,1,2
-13.11,13.96,46.85,0,2
-13.14,0.0,34.74,0,0
-13.58,10.83,30.37,0,1
-13.31,10.94,30.11,0,1
-13.57,11.4,37.84,0,1
-12.5,13.93,37.84,1,2
-13.32,10.86,30.71,0,1
-13.63,11.6,35.92,0,1
-13.03,0.0,31.11,0,0
-13.5,10.67,35.43,0,1
-13.25,17.07,37.57,1,2
-13.19,0.0,33.19,0,0
-13.37,0.0,32.78,0,0
-13.57,0.0,34.95,0,0
-13.32,9.74,36.14,0,1
-13.71,0.0,32.91,0,0
-12.55,14.27,43.91,0,2
-13.42,10.34,36.51,0,1
-13.14,0.0,33.43,0,0
-12.81,13.59,33.86,0,2
-13.3,0.0,33.71,0,0
-13.26,11.43,35.51,0,1
-12.93,15.47,43.49,0,2
-13.6,10.65,33.85,0,1
-12.59,16.23,43.81,1,2
-13.23,11.96,34.43,0,1
-13.16,0.0,31.44,0,0
-13.78,9.69,38.82,0,1
-13.49,10.53,37.64,0,1
-12.96,14.21,44.28,0,2
-13.35,0.0,31.95,0,0
-13.36,0.0,34.61,0,0
-13.91,0.0,34.98,0,0
-13.82,0.0,34.78,0,0
-12.66,16.64,37.79,1,2
-13.18,0.0,32.46,0,0
-13.67,10.11,35.65,0,1
-13.19,0.0,32.31,0,0
-13.25,14.5,46.2,1,2
-13.63,0.0,34.0,0,0
-13.89,0.0,34.38,0,0
-13.29,10.36,36.15,0,1
-13.69,0.0,33.44,0,0
-13.16,0.0,30.58,0,0
-12.85,17.87,41.83,0,2
-13.59,0.0,30.41,0,0
-12.9,16.48,34.88,0,2
-13.58,0.0,34.67,0,0
-13.47,9.26,37.19,0,1
-13.53,0.0,31.52,0,0
-13.3,11.39,32.37,0,1
-13.58,0.0,30.81,0,0
-13.04,0.0,34.15,0,0
-12.83,16.51,44.88,0,2
-13.26,0.0,31.06,0,0
-13.45,0.0,33.95,0,0
-13.7,10.32,38.8,0,1
-12.71,17.43,42.04,1,2
-13.08,0.0,31.66,0,0
-13.51,0.0,34.04,0,0
-13.72,11.96,39.57,0,1
-13.52,9.04,36.51,0,1
-13.0,13.99,37.19,0,2
-12.69,16.17,33.86,1,2
-13.04,0.0,32.77,0,0
-13.62,11.89,39.91,0,1
-13.41,10.07,32.87,0,1
-12.75,14.59,35.39,1,2
-13.07,0.0,33.38,0,0
-13.45,0.0,30.43,0,0
-12.71,17.45,40.81,0,2
-13.65,10.05,32.63,0,1
-13.5,11.75,38.79,0,1
-13.31,9.77,32.91,0,1
-12.59,13.01,33.11,1,2
-13.77,0.0,32.19,0,0
-12.65,17.13,47.59,0,2
-13.27,14.91,33.54,0,2
-13.68,10.38,39.81,0,1
-13.07,0.0,34.15,0,0
-13.46,0.0,30.19,0,0
-13.78,0.0,32.92,0,0
-13.36,10.23,39.57,0,1
-13.97,0.0,30.24,0,0
-12.88,13.65,33.8,1,2
-13.64,0.0,34.24,0,0
-13.38,10.73,33.43,0,1
-13.59,0.0,33.64,0,0
-13.75,9.68,31.0,0,1
-13.27,0.0,31.81,0,0
-12.6,14.58,35.46,0,2
-12.9,16.44,45.72,0,2
-13.78,0.0,31.64,0,0
-13.6,0.0,31.78,0,0
-12.85,14.3,46.12,1,2
-12.89,14.84,34.37,1,2
-13.34,0.0,31.08,0,0
-13.02,0.0,33.32,0,0
-13.29,14.68,30.74,0,2
-13.67,0.0,32.29,0,0
-13.82,0.0,31.7,0,0
-13.24,9.06,32.5,0,1
-12.53,17.4,41.15,1,2
-12.79,15.56,30.78,1,2
-12.83,15.17,44.57,0,2
-13.18,16.43,42.34,1,2
-13.27,0.0,34.79,0,0
-13.07,0.0,31.55,0,0
-12.7,15.89,33.26,1,2
-12.87,15.89,32.8,0,2
-13.39,11.68,31.77,0,1
-12.68,13.64,48.76,0,2
-13.45,11.24,32.2,0,1
-12.57,13.3,32.0,1,2
-12.86,14.62,43.36,0,2
-13.31,11.66,31.53,0,1
-13.63,0.0,33.05,0,0
-13.78,0.0,32.22,0,0
-13.78,9.35,37.23,0,1
-13.34,9.92,31.86,0,1
-13.44,0.0,30.48,0,0
-13.16,15.38,45.01,0,2
-13.4,0.0,34.8,0,0
-13.14,0.0,31.0,0,0
-13.28,0.0,32.4,0,0
-13.38,11.52,30.18,0,1
-13.44,0.0,32.91,0,0
-13.55,11.37,32.57,0,1
-13.66,11.71,34.81,0,1
-13.49,0.0,34.3,0,0
-13.54,0.0,30.69,0,0
-13.16,17.43,44.55,1,2
-13.29,0.0,34.52,0,0
-13.59,10.6,36.91,0,1
-13.58,10.7,30.63,0,1
-13.7,0.0,31.87,0,0
-13.31,9.73,30.91,0,1
-13.05,15.19,36.05,1,2
-13.71,0.0,33.9,0,0
-13.63,9.0,31.0,0,1
-13.21,10.31,34.87,0,1
-13.25,11.83,36.12,0,1
-13.4,0.0,30.18,0,0
-13.03,0.0,31.64,0,0
-13.36,11.96,39.21,0,1
-13.31,9.26,32.82,0,1
-13.03,17.01,34.69,1,2
-13.15,14.96,35.38,0,2
-13.66,0.0,31.5,0,0
-12.94,13.63,47.0,0,2
-13.64,9.04,34.42,0,1
-13.11,0.0,34.86,0,0
-13.79,11.25,38.78,0,1
-13.8,0.0,31.94,0,0
-13.78,0.0,30.38,0,0
-13.27,11.79,37.9,0,1
-13.36,0.0,34.34,0,0
-13.26,10.46,30.17,0,1
-13.98,0.0,33.59,0,0
-13.66,0.0,31.18,0,0
-13.62,10.68,33.35,0,1
-12.71,13.19,47.61,1,2
-13.34,0.0,32.3,0,0
-13.34,11.14,38.32,0,1
-13.78,10.45,32.43,0,1
-13.83,0.0,31.81,0,0
-13.33,10.72,39.88,0,1
-12.93,15.48,44.4,0,2
-13.15,0.0,31.04,0,0
-13.11,14.35,49.31,0,2
-13.3,11.93,39.72,0,1
-13.27,9.9,35.68,0,1
-13.54,11.44,34.64,0,1
-13.68,11.97,32.96,0,1
-13.67,10.38,32.2,0,1
-13.27,14.82,33.39,0,2
-12.57,14.01,47.31,1,2
-13.37,0.0,32.62,0,0
-13.37,10.66,38.09,0,1
-12.92,16.42,47.4,1,2
-13.68,11.26,38.17,0,1
-13.79,9.15,30.43,0,1
-13.69,0.0,32.16,0,0
-12.81,14.16,33.14,0,2
-12.78,16.23,34.48,0,2
-12.64,17.4,34.9,1,2
-13.38,9.06,38.94,0,1
-13.2,17.06,32.91,0,2
-12.9,15.86,48.52,1,2
-13.58,11.16,38.59,0,1
-13.32,10.03,34.39,0,1
-13.25,0.0,30.19,0,0
-13.41,10.37,39.08,0,1
-13.25,0.0,31.31,0,0
-12.53,16.8,45.7,1,2
-13.21,10.56,30.38,0,1
-13.11,14.21,35.62,1,2
-13.35,9.73,39.32,0,1
-13.23,14.26,37.0,0,2
-13.04,0.0,34.15,0,0
-13.52,9.69,35.28,0,1
-13.24,15.78,44.3,1,2
-12.72,14.45,39.21,1,2
-13.66,0.0,32.98,0,0
-12.67,16.51,34.25,1,2
-12.95,14.12,34.51,1,2
-13.23,17.15,34.01,1,2
-12.82,15.68,44.63,0,2
-13.28,13.56,33.38,1,2
-13.51,0.0,30.4,0,0
-12.91,15.25,42.1,0,2
-13.47,11.31,32.11,0,1
-13.62,10.63,38.11,0,1
-13.35,0.0,32.53,0,0
-13.22,0.0,31.52,0,0
-13.41,11.78,39.04,0,1
-13.37,10.37,38.43,0,1
-13.46,0.0,34.88,0,0
-13.65,10.34,36.54,0,1
-13.7,10.26,34.37,0,1
-12.59,14.02,37.17,1,2
-13.27,9.64,38.82,0,1
-12.55,17.71,37.0,1,2
-13.15,15.02,46.62,1,2
-12.52,17.54,38.01,1,2
-13.1,0.0,34.91,0,0
-13.62,0.0,32.67,0,0
-13.4,0.0,34.44,0,0
-13.72,0.0,31.93,0,0
-13.95,0.0,31.01,0,0
-12.98,16.17,39.59,1,2
-13.66,10.03,35.31,0,1
-12.9,15.28,31.67,1,2
-13.08,0.0,33.58,0,0
-13.14,0.0,30.93,0,0
-13.36,10.43,30.43,0,1
-13.77,0.0,34.84,0,0
-13.46,10.3,39.21,0,1
-13.89,0.0,30.92,0,0
-12.87,13.39,44.19,0,2
-13.94,0.0,31.02,0,0
-13.05,15.76,45.0,1,2
-12.51,16.47,48.48,1,2
-13.12,16.03,30.66,0,2
-13.69,0.0,31.16,0,0
-13.95,0.0,32.53,0,0
-13.68,11.58,32.66,0,1
-13.17,0.0,33.59,0,0
-13.2,11.92,39.1,0,1
-13.3,17.65,30.5,1,2
-13.45,9.9,31.48,0,1
-13.31,10.74,30.2,0,1
-12.68,17.32,37.72,0,2
-13.29,9.58,32.42,0,1
-13.29,0.0,33.17,0,0
-13.76,0.0,31.95,0,0
-13.57,0.0,30.45,0,0
-13.69,0.0,33.98,0,0
-13.67,10.62,35.76,0,1
-13.44,10.79,32.18,0,1
-13.48,10.52,32.03,0,1
-13.42,0.0,31.02,0,0
-13.43,9.3,30.75,0,1
-13.89,0.0,30.55,0,0
-13.43,10.75,38.54,0,1
-13.64,0.0,31.48,0,0
-12.68,15.48,45.79,1,2
-13.5,9.99,36.03,0,1
-13.61,11.8,33.85,0,1
-13.02,17.14,34.85,1,2
-12.89,13.4,40.23,1,2
-13.3,11.55,33.57,0,1
-13.94,0.0,34.98,0,0
-13.33,12.0,37.98,0,1
-12.99,13.64,46.13,0,2
-12.63,16.46,32.11,1,2
-13.05,0.0,32.87,0,0
-13.57,9.82,32.69,0,1
-13.53,10.94,32.48,0,1
-13.0,15.69,32.71,1,2
-13.44,9.22,31.34,0,1
-12.69,16.01,41.35,0,2
-13.53,0.0,33.89,0,0
-13.47,11.68,37.7,0,1
-12.66,13.72,39.54,1,2
-13.97,0.0,33.17,0,0
-13.78,10.41,32.28,0,1
-12.68,17.39,45.98,0,2
-13.42,10.59,31.61,0,1
-13.4,0.0,30.99,0,0
-13.99,0.0,31.9,0,0
-12.88,13.06,41.62,0,2
-13.05,13.42,49.06,1,2
-13.05,13.24,33.97,0,2
-13.66,9.66,30.2,0,1
-13.2,0.0,30.73,0,0
-13.65,11.75,37.7,0,1
-13.65,0.0,30.9,0,0
-12.55,15.35,31.0,0,2
-13.7,0.0,33.81,0,0
-13.64,0.0,34.36,0,0
-12.62,17.47,35.26,0,2
-13.96,0.0,34.34,0,0
-12.57,16.35,42.54,0,2
-13.02,14.16,41.72,0,2
-13.71,0.0,32.61,0,0
-13.29,14.09,42.8,0,2
-14.0,0.0,32.38,0,0
-13.51,0.0,31.14,0,0
-13.15,17.22,43.79,0,2
-13.4,9.71,32.0,0,1
-13.22,11.31,30.19,0,1
-13.67,9.44,33.11,0,1
-12.55,14.95,40.93,1,2
-13.63,11.29,30.54,0,1
-13.46,0.0,30.2,0,0
-12.99,16.69,48.72,0,2
-12.99,13.79,42.38,1,2
-13.58,9.14,34.57,0,1
-12.64,13.82,35.52,1,2
-13.14,17.92,33.56,1,2
-13.79,10.15,37.46,0,1
-13.06,13.3,38.85,1,2
-12.95,16.78,37.18,0,2
-13.38,10.5,31.85,0,1
-12.56,17.01,33.35,1,2
-13.06,14.16,44.69,1,2
-13.67,11.23,31.3,0,1
-13.01,17.25,35.02,0,2
-13.43,0.0,34.84,0,0
-13.2,14.17,48.14,0,2
-12.79,17.05,36.46,0,2
-13.11,0.0,30.11,0,0
-12.55,17.32,43.54,0,2
-13.7,10.75,38.52,0,1
-13.11,14.35,32.32,0,2
-13.66,10.52,38.17,0,1
-13.75,11.86,37.88,0,1
-13.67,0.0,34.65,0,0
-13.68,0.0,30.46,0,0
-13.48,9.87,31.84,0,1
-12.68,13.39,36.72,1,2
-12.88,16.2,44.74,0,2
-12.64,15.39,42.6,1,2
-12.52,15.09,31.18,1,2
-12.91,15.57,32.49,1,2
-13.75,11.96,37.52,0,1
-12.9,13.26,30.03,1,2
-13.9,0.0,33.65,0,0
-13.05,14.93,47.34,0,2
-12.71,16.43,43.98,0,2
-13.17,13.91,40.8,1,2
-12.92,14.89,47.67,0,2
-13.43,10.03,39.41,0,1
-13.69,0.0,31.12,0,0
