temp,voltage,label
0.0,0.0,0
25.48,2.23,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.31,2.71,1
25.55,2.27,1
25.41,2.57,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.6,2.05,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.39,2.65,1
25.88,2.42,1
25.97,2.33,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.13,2.82,1
25.92,2.6,1
25.19,2.42,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.14,2.55,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.23,2.3,1
27.0,4.0,2
0.0,0.0,0
25.5,2.91,1
25.67,2.81,1
0.0,0.0,0
0.0,0.0,0
25.98,2.28,1
27.0,4.0,2
25.86,2.8,1
25.87,2.21,1
25.4,2.1,1
27.0,4.0,2
0.0,0.0,0
25.32,2.0,1
25.84,2.59,1
0.0,0.0,0
25.16,2.89,1
25.53,2.15,1
25.5,2.64,1
27.0,4.0,2
25.03,2.91,1
27.0,4.0,2
27.0,4.0,2
25.08,2.63,1
0.0,0.0,0
25.67,2.49,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.47,2.99,1
27.0,4.0,2
0.0,0.0,0
25.04,2.91,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.77,2.74,1
25.52,2.98,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.51,2.28,1
25.8,2.06,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.53,2.13,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.36,2.65,1
25.15,2.92,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.93,2.23,1
25.15,2.29,1
27.0,4.0,2
25.76,2.01,1
25.28,2.8,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.58,2.57,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.4,2.79,1
27.0,4.0,2
27.0,4.0,2
25.21,2.68,1
27.0,4.0,2
27.0,4.0,2
25.65,2.98,1
25.45,2.61,1
0.0,0.0,0
25.2,2.58,1
27.0,4.0,2
27.0,4.0,2
25.37,2.78,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.01,2.23,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.99,2.87,1
25.41,2.22,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.48,2.59,1
25.95,2.05,1
25.1,2.36,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.47,2.64,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.41,2.14,1
27.0,4.0,2
25.98,2.8,1
25.33,2.62,1
25.66,2.15,1
27.0,4.0,2
25.88,2.62,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.88,2.1,1
25.79,2.06,1
27.0,4.0,2
27.0,4.0,2
25.24,2.07,1
27.0,4.0,2
25.21,2.86,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.44,2.47,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.17,2.66,1
25.35,2.61,1
27.0,4.0,2
27.0,4.0,2
25.33,2.21,1
25.16,2.23,1
27.0,4.0,2
25.21,2.92,1
0.0,0.0,0
0.0,0.0,0
25.76,2.29,1
25.63,2.86,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.26,2.08,1
0.0,0.0,0
25.69,2.91,1
25.22,2.92,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.56,2.32,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.2,2.39,1
0.0,0.0,0
27.0,4.0,2
25.06,2.71,1
25.79,2.61,1
25.88,2.45,1
27.0,4.0,2
25.58,2.1,1
25.92,2.65,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.52,2.46,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.85,2.09,1
25.74,2.68,1
25.35,2.55,1
25.24,2.9,1
25.3,2.93,1
27.0,4.0,2
25.04,2.43,1
25.99,2.68,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.82,2.94,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.97,2.21,1
25.23,2.42,1
27.0,4.0,2
0.0,0.0,0
25.26,2.97,1
0.0,0.0,0
27.0,4.0,2
25.62,2.27,1
0.0,0.0,0
25.27,2.33,1
27.0,4.0,2
25.95,2.27,1
25.35,2.45,1
0.0,0.0,0
0.0,0.0,0
25.71,2.08,1
27.0,4.0,2
0.0,0.0,0
25.53,2.57,1
27.0,4.0,2
0.0,0.0,0
25.38,2.24,1
25.63,2.48,1
27.0,4.0,2
27.0,4.0,2
25.11,2.27,1
27.0,4.0,2
25.28,2.83,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.42,2.58,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.03,2.07,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.42,2.81,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.64,2.65,1
25.28,2.24,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.54,2.9,1
0.0,0.0,0
27.0,4.0,2
25.15,2.54,1
25.73,2.63,1
25.98,2.62,1
25.17,2.87,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.96,2.52,1
25.37,2.23,1
0.0,0.0,0
25.33,2.3,1
25.54,2.85,1
27.0,4.0,2
0.0,0.0,0
25.15,2.27,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.35,2.27,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.79,2.79,1
25.72,2.55,1
27.0,4.0,2
0.0,0.0,0
25.9,2.4,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.1,2.46,1
25.48,2.47,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.84,2.4,1
0.0,0.0,0
0.0,0.0,0
25.63,2.18,1
27.0,4.0,2
27.0,4.0,2
25.29,2.03,1
25.85,2.66,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.8,2.57,1
0.0,0.0,0
25.02,2.56,1
25.65,2.4,1
0.0,0.0,0
25.17,2.87,1
27.0,4.0,2
25.77,2.42,1
0.0,0.0,0
0.0,0.0,0
25.35,2.27,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.0,2.39,1
25.1,2.5,1
0.0,0.0,0
0.0,0.0,0
25.28,2.54,1
25.88,2.52,1
25.11,2.55,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.44,2.78,1
0.0,0.0,0
25.44,2.46,1
27.0,4.0,2
25.28,2.53,1
25.4,2.25,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.8,2.25,1
0.0,0.0,0
25.71,2.29,1
27.0,4.0,2
0.0,0.0,0
25.4,2.52,1
25.28,2.55,1
0.0,0.0,0
25.98,2.03,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.89,2.32,1
0.0,0.0,0
25.35,2.5,1
0.0,0.0,0
27.0,4.0,2
25.19,2.69,1
0.0,0.0,0
25.83,2.27,1
27.0,4.0,2
25.27,2.43,1
27.0,4.0,2
25.08,2.74,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.5,2.51,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.56,2.57,1
27.0,4.0,2
25.24,2.44,1
0.0,0.0,0
27.0,4.0,2
25.44,2.85,1
0.0,0.0,0
25.1,2.57,1
27.0,4.0,2
0.0,0.0,0
25.9,2.62,1
0.0,0.0,0
27.0,4.0,2
25.56,2.57,1
25.83,2.15,1
27.0,4.0,2
25.03,2.69,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.81,2.58,1
25.13,2.56,1
25.77,2.66,1
25.58,2.79,1
27.0,4.0,2
0.0,0.0,0
25.6,2.94,1
27.0,4.0,2
25.68,2.0,1
25.97,2.32,1
0.0,0.0,0
0.0,0.0,0
25.94,2.3,1
25.31,2.42,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.04,2.31,1
0.0,0.0,0
25.95,2.15,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
26.0,2.29,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.75,2.31,1
25.77,2.83,1
25.52,2.1,1
27.0,4.0,2
25.02,2.03,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.6,2.76,1
25.93,2.47,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.73,2.1,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.75,2.85,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.56,2.02,1
25.64,2.6,1
0.0,0.0,0
25.23,2.42,1
0.0,0.0,0
0.0,0.0,0
25.22,2.88,1
25.58,2.38,1
25.54,2.67,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.45,2.64,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.36,2.18,1
27.0,4.0,2
25.08,2.43,1
0.0,0.0,0
0.0,0.0,0
25.2,2.6,1
27.0,4.0,2
0.0,0.0,0
25.6,2.64,1
27.0,4.0,2
0.0,0.0,0
25.94,2.88,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.82,2.2,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.07,2.54,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.14,2.23,1
27.0,4.0,2
27.0,4.0,2
25.15,2.41,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.2,2.82,1
0.0,0.0,0
27.0,4.0,2
25.52,2.31,1
27.0,4.0,2
0.0,0.0,0
25.47,2.72,1
0.0,0.0,0
27.0,4.0,2
25.05,2.44,1
27.0,4.0,2
25.62,2.68,1
25.06,2.24,1
25.3,2.3,1
27.0,4.0,2
0.0,0.0,0
25.65,2.46,1
0.0,0.0,0
27.0,4.0,2
25.17,2.92,1
0.0,0.0,0
0.0,0.0,0
25.28,2.34,1
0.0,0.0,0
0.0,0.0,0
25.73,2.28,1
27.0,4.0,2
25.62,2.72,1
0.0,0.0,0
25.56,2.09,1
25.95,2.26,1
27.0,4.0,2
25.38,2.14,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.06,2.6,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.63,2.13,1
25.08,2.34,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.73,2.43,1
25.13,2.06,1
25.69,2.68,1
0.0,0.0,0
0.0,0.0,0
25.89,2.15,1
0.0,0.0,0
25.0,2.8,1
0.0,0.0,0
0.0,0.0,0
25.51,2.25,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.24,2.19,1
27.0,4.0,2
0.0,0.0,0
25.97,2.08,1
25.86,2.39,1
25.75,2.65,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
26.0,2.45,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
26.0,2.86,1
27.0,4.0,2
25.89,2.73,1
0.0,0.0,0
27.0,4.0,2
25.54,2.22,1
27.0,4.0,2
25.72,2.93,1
25.11,2.17,1
25.07,2.85,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.18,2.68,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.09,2.98,1
27.0,4.0,2
25.0,2.53,1
0.0,0.0,0
0.0,0.0,0
25.03,2.25,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.79,2.77,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.27,2.16,1
25.42,2.71,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.7,2.48,1
25.56,2.53,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.77,2.65,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.04,2.2,1
27.0,4.0,2
27.0,4.0,2
25.67,2.26,1
25.47,2.47,1
25.45,2.99,1
0.0,0.0,0
25.76,2.24,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.28,2.95,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.74,2.5,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.18,2.74,1
27.0,4.0,2
25.93,2.34,1
25.0,2.79,1
25.16,3.0,1
25.58,2.12,1
27.0,4.0,2
27.0,4.0,2
25.83,2.57,1
0.0,0.0,0
25.67,2.93,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.12,2.08,1
0.0,0.0,0
25.26,2.44,1
25.29,2.59,1
25.0,2.39,1
0.0,0.0,0
27.0,4.0,2
25.43,2.41,1
25.4,2.12,1
27.0,4.0,2
25.7,2.57,1
25.98,2.63,1
25.2,2.36,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.4,2.69,1
27.0,4.0,2
25.74,2.63,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.64,2.83,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.53,2.39,1
27.0,4.0,2
25.64,2.27,1
25.14,2.08,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.6,2.24,1
0.0,0.0,0
27.0,4.0,2
25.2,2.28,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.69,3.0,1
27.0,4.0,2
25.8,2.27,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.14,2.35,1
27.0,4.0,2
27.0,4.0,2
25.52,2.73,1
27.0,4.0,2
25.87,2.24,1
25.58,2.74,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.82,2.71,1
25.58,2.16,1
25.77,2.05,1
25.9,2.49,1
25.08,2.0,1
25.86,2.17,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.49,2.71,1
0.0,0.0,0
25.71,2.7,1
0.0,0.0,0
25.14,2.94,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.75,2.88,1
0.0,0.0,0
25.95,2.66,1
27.0,4.0,2
25.55,2.04,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.28,2.83,1
25.1,2.03,1
25.12,3.0,1
27.0,4.0,2
27.0,4.0,2
25.98,2.58,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.97,2.67,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.64,2.24,1
0.0,0.0,0
25.42,2.8,1
27.0,4.0,2
27.0,4.0,2
25.85,2.82,1
27.0,4.0,2
0.0,0.0,0
25.28,2.39,1
0.0,0.0,0
25.47,2.58,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.86,2.98,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.2,2.58,1
27.0,4.0,2
0.0,0.0,0
25.42,2.65,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.6,2.47,1
25.06,2.33,1
25.92,2.39,1
27.0,4.0,2
25.37,2.5,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.69,2.28,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.76,2.96,1
25.19,2.51,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.56,2.95,1
27.0,4.0,2
25.55,2.11,1
25.76,2.77,1
0.0,0.0,0
25.54,2.57,1
27.0,4.0,2
25.36,2.13,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.48,2.7,1
0.0,0.0,0
0.0,0.0,0
25.07,2.84,1
25.95,2.55,1
27.0,4.0,2
27.0,4.0,2
25.7,2.61,1
27.0,4.0,2
27.0,4.0,2
25.22,2.61,1
25.77,2.42,1
27.0,4.0,2
25.72,2.85,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.61,2.6,1
25.02,2.7,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.29,2.59,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.31,2.11,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.58,2.39,1
0.0,0.0,0
27.0,4.0,2
25.26,2.98,1
25.01,2.59,1
25.18,2.24,1
0.0,0.0,0
25.96,2.13,1
0.0,0.0,0
25.83,2.7,1
25.58,2.58,1
27.0,4.0,2
27.0,4.0,2
25.05,2.4,1
25.44,2.47,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.29,2.1,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.01,2.61,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.74,2.16,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.88,2.58,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.86,2.56,1
27.0,4.0,2
27.0,4.0,2
25.95,2.14,1
25.83,2.56,1
25.1,2.93,1
27.0,4.0,2
25.84,2.8,1
0.0,0.0,0
25.28,2.05,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.31,2.38,1
25.18,2.89,1
25.47,2.69,1
27.0,4.0,2
0.0,0.0,0
25.15,2.55,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.75,2.1,1
27.0,4.0,2
27.0,4.0,2
25.69,2.78,1
0.0,0.0,0
0.0,0.0,0
25.17,2.06,1
27.0,4.0,2
27.0,4.0,2
25.02,2.46,1
25.89,2.98,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.84,2.76,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.66,3.0,1
25.88,2.84,1
27.0,4.0,2
0.0,0.0,0
25.83,2.42,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.18,2.87,1
27.0,4.0,2
25.34,2.03,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.59,2.2,1
0.0,0.0,0
25.95,2.5,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.27,2.56,1
27.0,4.0,2
0.0,0.0,0
25.72,2.83,1
25.38,2.2,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.85,2.37,1
0.0,0.0,0
25.67,2.21,1
0.0,0.0,0
25.13,2.67,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.6,2.7,1
25.49,2.25,1
0.0,0.0,0
0.0,0.0,0
25.23,2.53,1
0.0,0.0,0
27.0,4.0,2
25.75,2.43,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.08,2.91,1
25.44,2.6,1
27.0,4.0,2
25.77,2.11,1
25.2,2.72,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.43,2.18,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.47,2.95,1
27.0,4.0,2
25.8,2.58,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.75,2.62,1
0.0,0.0,0
25.71,2.25,1
25.95,2.19,1
0.0,0.0,0
0.0,0.0,0
25.22,2.23,1
25.16,2.29,1
25.16,2.62,1
27.0,4.0,2
27.0,4.0,2
25.11,2.79,1
25.73,2.22,1
25.38,2.12,1
0.0,0.0,0
0.0,0.0,0
25.11,2.06,1
0.0,0.0,0
25.58,2.35,1
25.98,2.94,1
27.0,4.0,2
25.4,2.9,1
0.0,0.0,0
25.22,2.72,1
25.74,2.51,1
27.0,4.0,2
25.91,2.25,1
25.62,2.09,1
27.0,4.0,2
25.68,2.14,1
25.32,2.74,1
0.0,0.0,0
0.0,0.0,0
25.38,2.35,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.13,3.0,1
25.78,2.85,1
25.69,2.43,1
25.94,2.45,1
25.46,2.52,1
25.43,2.71,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.76,2.72,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.15,2.64,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.07,2.75,1
25.36,2.13,1
0.0,0.0,0
27.0,4.0,2
25.74,2.98,1
25.38,2.98,1
0.0,0.0,0
25.7,2.06,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.79,2.0,1
0.0,0.0,0
25.14,2.65,1
25.04,2.35,1
0.0,0.0,0
25.1,2.17,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.4,2.66,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.64,2.73,1
25.09,2.65,1
25.09,2.64,1
0.0,0.0,0
0.0,0.0,0
25.49,2.77,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.75,2.69,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.83,2.32,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.46,2.67,1
25.15,2.94,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.45,2.17,1
25.08,2.21,1
0.0,0.0,0
27.0,4.0,2
25.66,2.31,1
27.0,4.0,2
25.38,2.21,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.43,2.88,1
0.0,0.0,0
0.0,0.0,0
25.2,2.04,1
25.39,2.89,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.85,2.26,1
27.0,4.0,2
25.87,2.62,1
0.0,0.0,0
27.0,4.0,2
25.79,2.67,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.36,2.35,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.53,2.34,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.09,2.76,1
27.0,4.0,2
0.0,0.0,0
25.25,2.5,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.32,2.92,1
0.0,0.0,0
25.06,2.54,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.61,2.18,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.19,2.74,1
25.78,2.31,1
25.41,2.69,1
25.41,2.49,1
0.0,0.0,0
0.0,0.0,0
25.44,2.27,1
25.7,2.62,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.61,2.29,1
0.0,0.0,0
25.95,2.83,1
0.0,0.0,0
27.0,4.0,2
25.1,2.24,1
25.15,2.75,1
27.0,4.0,2
25.92,2.12,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
