timestamp,motor_current,motor_voltage,motor_temp,motor_vibration,motor_fault,fan_current,fan_voltage,fan_temp,fan_vibration,fan_fault,bulb_current,bulb_voltage,bulb_temp,bulb_fault
2026-03-05 19:00:18.489648,1,111,303,5,1,1,19,198,2,1,1,12,115,1
2026-03-05 19:00:23.489648,1,108,303,4,1,1,14,199,3,1,0,6,115,1
2026-03-05 19:00:28.489648,1,97,303,4,1,0,19,199,3,1,0,8,115,1
2026-03-05 19:00:33.489648,2,62,304,5,1,1,14,200,3,1,1,5,115,1
2026-03-05 19:00:38.489648,1,74,304,4,1,1,18,200,3,1,1,9,116,1
2026-03-05 19:00:43.489648,2,111,304,4,1,1,18,200,2,1,0,7,116,1
2026-03-05 19:00:48.489648,1,120,305,4,1,1,14,201,3,1,1,6,116,1
2026-03-05 19:00:53.489648,1,77,306,4,1,0,22,201,2,1,0,12,116,1
2026-03-05 19:00:58.489648,2,99,307,4,1,1,19,201,2,1,0,9,116,1
2026-03-05 19:01:03.489648,1,80,308,4,1,1,21,201,3,1,0,11,116,1
2026-03-05 19:01:08.489648,1,84,309,6,1,1,13,201,2,1,0,7,116,1
2026-03-05 19:01:13.489648,1,79,310,5,1,0,16,202,2,1,0,9,116,1
2026-03-05 19:01:18.489648,1,70,310,4,1,1,16,202,3,1,0,10,116,1
2026-03-05 19:01:23.489648,1,113,311,5,1,1,22,202,3,1,0,7,116,1
2026-03-05 19:01:28.489648,2,113,312,5,1,1,15,203,2,1,0,11,116,1
2026-03-05 19:01:33.489648,1,88,312,5,1,0,19,204,2,1,0,7,116,1
2026-03-05 19:01:38.489648,1,88,312,5,1,1,15,204,3,1,0,9,116,1
2026-03-05 19:01:43.489648,2,104,312,4,1,1,16,204,2,1,0,5,116,1
2026-03-05 19:01:48.489648,2,65,312,5,1,0,11,204,2,1,0,6,116,1
2026-03-05 19:01:53.489648,1,111,313,5,1,1,22,204,3,1,0,6,116,1
2026-03-05 19:01:58.489648,1,96,313,5,1,1,12,204,2,1,0,8,116,1
2026-03-05 19:02:03.489648,2,68,313,5,1,1,20,205,3,1,1,11,116,1
2026-03-05 19:02:08.489648,1,62,313,5,1,0,18,205,3,1,0,9,116,1
2026-03-05 19:02:13.489648,1,84,314,6,1,1,22,206,3,1,0,7,116,1
2026-03-05 19:02:18.489648,1,77,314,5,1,0,11,206,3,1,0,8,116,1
2026-03-05 19:02:23.489648,1,77,314,5,1,1,14,207,3,1,0,11,116,1
2026-03-05 19:02:28.489648,1,86,314,5,1,1,12,207,3,1,1,7,116,1
2026-03-05 19:02:33.489648,1,105,315,5,1,1,18,207,3,1,1,6,117,1
2026-03-05 19:02:38.489648,2,69,316,5,1,1,22,208,2,1,0,6,117,1
2026-03-05 19:02:43.489648,1,109,316,5,1,1,19,208,3,1,0,9,117,1
2026-03-05 19:02:48.489648,1,107,316,4,1,1,18,208,3,1,0,9,117,1
2026-03-05 19:02:53.489648,2,70,317,5,1,0,23,208,3,1,0,11,117,1
2026-03-05 19:02:58.489648,2,85,318,4,1,1,17,209,2,1,0,8,117,1
2026-03-05 19:03:03.489648,2,79,318,6,1,1,15,209,3,1,0,10,117,1
2026-03-05 19:03:08.489648,2,107,318,4,1,1,18,209,3,1,0,9,117,1
2026-03-05 19:03:13.489648,1,88,318,5,1,1,13,210,2,1,1,6,117,1
2026-03-05 19:03:18.489648,1,104,318,5,1,1,23,211,3,1,0,6,117,1
2026-03-05 19:03:23.489648,2,101,319,5,1,1,17,211,3,1,0,8,118,1
2026-03-05 19:03:28.489648,1,76,319,6,1,1,19,211,3,1,0,11,118,1
2026-03-05 19:03:33.489648,2,95,320,5,1,1,11,211,2,1,0,8,118,1
2026-03-05 19:03:38.489648,1,95,321,5,1,1,13,211,2,1,1,9,118,1
2026-03-05 19:03:43.489648,2,81,321,4,1,0,21,211,3,1,1,6,118,1
2026-03-05 19:03:48.489648,2,101,321,5,1,0,23,211,3,1,1,12,118,1
2026-03-05 19:03:53.489648,1,110,322,4,1,0,19,211,3,1,0,9,118,1
2026-03-05 19:03:58.489648,1,82,322,4,1,1,12,212,3,1,0,8,118,1
2026-03-05 19:04:03.489648,1,97,322,5,1,1,14,213,3,1,0,5,118,1
2026-03-05 19:04:08.489648,2,118,323,4,1,1,18,213,2,1,1,10,118,1
2026-03-05 19:04:13.489648,1,98,323,5,1,1,23,213,3,1,0,6,119,1
2026-03-05 19:04:18.489648,2,116,324,4,1,1,17,213,3,1,0,9,119,1
2026-03-05 19:04:23.489648,2,69,325,5,1,0,14,213,3,1,0,7,120,1
2026-03-05 19:04:28.489648,1,92,326,5,1,0,22,213,3,1,1,7,120,1
2026-03-05 19:04:33.489648,2,112,326,5,1,1,13,213,2,1,1,9,120,1
2026-03-05 19:04:38.489648,1,107,326,5,1,0,13,214,3,1,0,12,120,1
2026-03-05 19:04:43.489648,2,109,326,4,1,1,21,214,2,1,0,9,120,1
2026-03-05 19:04:48.489648,2,72,326,4,1,0,20,214,2,1,0,7,120,1
2026-03-05 19:04:53.489648,2,60,326,5,1,0,20,214,2,1,0,10,121,1
2026-03-05 19:04:58.489648,1,71,327,4,1,1,12,214,3,1,1,5,121,1
2026-03-05 19:05:03.489648,1,65,328,4,1,0,13,214,3,1,1,12,121,1
2026-03-05 19:05:08.489648,1,70,329,5,1,1,15,215,3,1,0,7,122,1
2026-03-05 19:05:13.489648,1,111,330,4,1,1,22,216,2,1,1,5,122,1
2026-03-05 19:05:18.489648,2,85,330,4,1,1,16,216,2,1,0,11,122,1
2026-03-05 19:05:23.489648,1,91,330,5,1,1,20,216,3,1,0,10,123,1
2026-03-05 19:05:28.489648,2,74,331,4,1,1,22,216,2,1,0,12,123,1
2026-03-05 19:05:33.489648,1,100,331,5,1,1,19,217,3,1,1,11,123,1
2026-03-05 19:05:38.489648,2,62,332,5,1,0,11,217,2,1,1,7,123,1
2026-03-05 19:05:43.489648,1,74,332,5,1,1,14,217,3,1,0,11,123,1
2026-03-05 19:05:48.489648,1,62,333,6,1,1,17,218,3,1,0,7,123,1
2026-03-05 19:05:53.489648,2,76,333,5,1,1,16,219,2,1,0,7,123,1
2026-03-05 19:05:58.489648,1,62,334,4,1,1,22,219,3,1,0,11,123,1
2026-03-05 19:06:03.489648,1,87,334,5,1,1,14,219,3,1,0,11,123,1
2026-03-05 19:06:08.489648,1,89,335,4,1,1,23,219,2,1,1,7,123,1
2026-03-05 19:06:13.489648,1,105,335,4,1,1,10,219,3,1,0,10,123,1
2026-03-05 19:06:18.489648,1,113,335,5,1,1,12,220,2,1,1,7,123,1
2026-03-05 19:06:23.489648,2,115,335,5,1,1,11,220,3,1,0,7,123,1
2026-03-05 19:06:28.489648,1,95,335,4,1,1,22,220,3,1,0,9,124,1
2026-03-05 19:06:33.489648,2,81,336,5,1,0,23,220,2,1,1,10,124,1
2026-03-05 19:06:38.489648,2,92,336,5,1,1,19,220,3,1,0,9,124,1
2026-03-05 19:06:43.489648,1,98,336,6,1,1,19,220,3,1,1,8,124,1
2026-03-05 19:06:48.489648,2,67,336,4,1,0,11,221,2,1,1,6,124,1
2026-03-05 19:06:53.489648,2,68,337,5,1,1,24,222,2,1,0,6,124,1
2026-03-05 19:06:58.489648,1,118,337,4,1,1,22,223,2,1,1,7,124,1
2026-03-05 19:07:03.489648,2,62,338,5,1,0,12,224,3,1,0,7,125,1
2026-03-05 19:07:08.489648,1,78,339,4,1,0,10,225,3,1,0,11,125,1
2026-03-05 19:07:13.489648,1,119,339,5,1,1,17,225,3,1,0,9,125,1
2026-03-05 19:07:18.489648,1,118,339,5,1,1,16,225,3,1,0,8,125,1
2026-03-05 19:07:23.489648,2,102,339,6,1,1,20,225,3,1,0,9,125,1
2026-03-05 19:07:28.489648,2,72,339,6,1,1,23,225,3,1,1,8,125,1
2026-03-05 19:07:33.489648,2,105,340,5,1,1,12,225,3,1,0,9,126,1
2026-03-05 19:07:38.489648,2,90,341,5,1,1,15,225,3,1,0,9,126,1
2026-03-05 19:07:43.489648,2,119,341,4,1,1,13,225,3,1,0,8,126,1
2026-03-05 19:07:48.489648,2,73,341,5,1,1,16,225,3,1,0,7,126,1
2026-03-05 19:07:53.489648,1,83,341,4,1,0,10,226,2,1,0,12,126,1
2026-03-05 19:07:58.489648,1,68,342,5,1,0,23,226,2,1,1,10,126,1
2026-03-05 19:08:03.489648,1,80,342,5,1,1,22,226,3,1,0,9,126,1
2026-03-05 19:08:08.489648,2,116,342,5,1,1,11,226,3,1,0,8,126,1
2026-03-05 19:08:13.489648,1,95,342,4,1,1,18,226,3,1,0,5,127,1
2026-03-05 19:08:18.489648,2,85,342,5,1,1,13,226,3,1,0,10,127,1
2026-03-05 19:08:23.489648,1,73,343,6,1,0,21,226,3,1,0,7,127,1
2026-03-05 19:08:28.489648,1,68,343,5,1,1,21,226,3,1,0,6,127,1
2026-03-05 19:08:33.489648,2,110,344,4,1,0,20,226,2,1,0,6,127,1
2026-03-05 19:08:38.489648,1,82,345,5,1,1,20,227,3,1,0,8,127,1
2026-03-05 19:08:43.489648,1,92,346,5,1,1,17,228,2,1,0,9,127,1
2026-03-05 19:08:48.489648,1,97,347,5,1,1,10,228,3,1,1,9,128,1
2026-03-05 19:08:53.489648,1,78,348,6,1,1,11,229,2,1,0,9,128,1
2026-03-05 19:08:58.489648,2,118,348,5,1,0,23,229,3,1,1,5,128,1
2026-03-05 19:09:03.489648,2,120,348,4,1,1,14,229,3,1,0,7,128,1
2026-03-05 19:09:08.489648,2,79,348,4,1,1,10,229,3,1,1,9,128,1
2026-03-05 19:09:13.489648,1,81,348,5,1,0,18,229,3,1,0,10,128,1
2026-03-05 19:09:18.489648,2,73,349,4,1,1,19,229,2,1,0,9,128,1
2026-03-05 19:09:23.489648,1,105,349,5,1,0,13,229,3,1,1,6,128,1
2026-03-05 19:09:28.489648,1,99,349,5,1,1,23,229,3,1,0,6,128,1
2026-03-05 19:09:33.489648,2,84,350,6,1,1,17,229,3,1,1,7,128,1
2026-03-05 19:09:38.489648,1,67,351,4,1,1,12,229,2,1,0,10,128,1
2026-03-05 19:09:43.489648,1,77,351,4,1,1,14,229,3,1,0,9,128,1
2026-03-05 19:09:48.489648,1,107,351,4,1,1,22,230,2,1,1,9,128,1
2026-03-05 19:09:53.489648,1,97,351,4,1,1,21,230,3,1,0,11,128,1
2026-03-05 19:09:58.489648,1,60,351,4,1,0,13,230,3,1,0,6,128,1
2026-03-05 19:10:03.489648,1,110,351,6,1,1,23,230,3,1,0,8,128,1
2026-03-05 19:10:08.489648,2,120,351,4,1,1,16,231,3,1,0,10,128,1
2026-03-05 19:10:13.489648,2,101,351,5,1,1,13,232,3,1,0,10,128,1
2026-03-05 19:10:18.489648,1,103,351,5,1,1,17,232,3,1,1,6,128,1
2026-03-05 19:10:23.489648,1,118,351,4,1,1,14,233,2,1,1,11,128,1
2026-03-05 19:10:28.489648,2,97,351,5,1,1,18,233,2,1,0,12,128,1
2026-03-05 19:10:33.489648,2,64,352,4,1,1,13,233,3,1,1,9,128,1
2026-03-05 19:10:38.489648,1,91,353,4,1,1,19,234,3,1,0,8,128,1
2026-03-05 19:10:43.489648,2,68,354,6,1,1,24,234,3,1,0,11,128,1
2026-03-05 19:10:48.489648,1,111,354,4,1,1,18,234,3,1,0,8,128,1
2026-03-05 19:10:53.489648,1,60,354,4,1,1,17,235,3,1,0,11,128,1
2026-03-05 19:10:58.489648,2,94,355,5,1,0,23,235,2,1,0,7,128,1
2026-03-05 19:11:03.489648,2,62,356,5,1,1,18,236,3,1,0,11,128,1
2026-03-05 19:11:08.489648,2,80,357,6,1,1,18,237,3,1,0,8,128,1
2026-03-05 19:11:13.489648,1,88,358,6,1,1,23,237,3,1,0,10,128,1
2026-03-05 19:11:18.489648,1,67,359,4,1,1,12,237,3,1,1,8,128,1
2026-03-05 19:11:23.489648,2,109,360,4,1,1,20,237,3,1,1,9,129,1
2026-03-05 19:11:28.489648,1,66,360,4,1,1,13,238,3,1,1,6,129,1
2026-03-05 19:11:33.489648,2,82,360,6,1,1,20,238,2,1,0,6,129,1
2026-03-05 19:11:38.489648,1,68,361,4,1,1,14,238,3,1,1,7,129,1
2026-03-05 19:11:43.489648,2,89,361,5,1,1,15,238,3,1,1,9,129,1
2026-03-05 19:11:48.489648,2,116,362,5,1,1,17,238,3,1,0,6,129,1
2026-03-05 19:11:53.489648,1,83,363,5,1,0,11,238,2,1,1,7,130,1
2026-03-05 19:11:58.489648,1,75,364,6,1,1,12,238,3,1,1,6,130,1
2026-03-05 19:12:03.489648,1,80,365,5,1,1,23,238,3,1,0,10,130,1
2026-03-05 19:12:08.489648,2,65,365,6,1,0,15,239,2,1,0,8,130,1
2026-03-05 19:12:13.489648,1,77,366,5,1,0,20,240,2,1,0,5,130,1
2026-03-05 19:12:18.489648,2,64,366,6,1,1,21,240,3,1,0,10,130,1
2026-03-05 19:12:23.489648,1,103,367,5,1,1,15,241,3,1,0,6,130,1
2026-03-05 19:12:28.489648,1,94,368,5,1,1,23,242,2,1,0,10,130,1
2026-03-05 19:12:33.489648,1,80,368,6,1,1,21,242,3,1,1,7,130,1
2026-03-05 19:12:38.489648,1,110,368,5,1,1,23,242,2,1,1,8,130,1
2026-03-05 19:12:43.489648,1,112,368,6,1,0,11,242,3,1,0,9,130,1
2026-03-05 19:12:48.489648,1,89,369,6,1,0,15,243,2,1,0,5,130,1
2026-03-05 19:12:53.489648,1,75,369,5,1,1,13,244,3,1,1,10,130,1
2026-03-05 19:12:58.489648,1,66,369,6,1,0,24,244,3,1,1,11,130,1
2026-03-05 19:13:03.489648,1,108,369,5,1,1,12,245,3,1,0,10,130,1
2026-03-05 19:13:08.489648,1,96,370,6,1,1,16,246,3,1,0,7,130,1
2026-03-05 19:13:13.489648,1,112,371,5,1,1,22,246,3,1,0,9,130,1
2026-03-05 19:13:18.489648,1,115,371,5,1,1,14,246,3,1,0,10,130,1
2026-03-05 19:13:23.489648,2,76,371,5,1,0,11,247,3,1,0,11,130,1
2026-03-05 19:13:28.489648,1,85,371,5,1,0,24,247,3,1,1,8,130,1
2026-03-05 19:13:33.489648,1,90,371,5,1,1,19,247,3,1,1,7,130,1
2026-03-05 19:13:38.489648,1,64,371,5,1,1,13,247,3,1,1,8,130,1
2026-03-05 19:13:43.489648,2,102,372,5,1,1,17,248,3,1,0,7,130,1
2026-03-05 19:13:48.489648,1,100,372,5,1,1,21,248,2,1,0,8,130,1
2026-03-05 19:13:53.489648,2,112,372,6,1,1,20,248,3,1,1,9,130,1
2026-03-05 19:13:58.489648,2,102,373,6,1,1,13,248,3,1,1,11,130,1
2026-03-05 19:14:03.489648,2,66,374,6,1,1,11,249,2,1,0,12,130,1
2026-03-05 19:14:08.489648,1,119,375,6,1,1,10,250,3,1,0,6,130,1
2026-03-05 19:14:13.489648,1,61,375,5,1,1,12,251,3,1,1,6,130,1
2026-03-05 19:14:18.489648,2,103,375,6,1,1,24,252,4,1,1,11,130,1
2026-03-05 19:14:23.489648,1,84,375,6,1,1,20,252,3,1,0,10,131,1
2026-03-05 19:14:28.489648,1,70,376,5,1,1,16,252,4,1,0,7,131,1
2026-03-05 19:14:33.489648,1,81,376,5,1,1,18,253,3,1,0,7,131,1
2026-03-05 19:14:38.489648,1,113,376,6,1,1,12,254,3,1,0,9,131,1
2026-03-05 19:14:43.489648,1,81,376,5,1,1,22,254,3,1,0,7,131,1
2026-03-05 19:14:48.489648,2,97,376,5,1,1,21,254,3,1,1,11,131,1
2026-03-05 19:14:53.489648,2,112,376,6,1,1,15,254,3,1,0,10,131,1
2026-03-05 19:14:58.489648,1,103,377,5,1,1,17,254,3,1,0,10,131,1
2026-03-05 19:15:03.489648,1,83,377,6,1,0,20,254,3,1,0,9,131,1
2026-03-05 19:15:08.489648,1,88,377,6,1,1,12,254,3,1,1,9,131,1
2026-03-05 19:15:13.489648,1,79,378,6,1,1,17,254,3,1,0,7,131,1
2026-03-05 19:15:18.489648,1,87,378,5,1,1,11,254,3,1,0,8,131,1
2026-03-05 19:15:23.489648,1,88,379,5,1,1,22,254,3,1,1,6,131,1
2026-03-05 19:15:28.489648,2,110,379,6,1,1,13,254,3,1,1,11,131,1
2026-03-05 19:15:33.489648,2,67,380,5,1,0,11,254,3,1,0,6,131,1
2026-03-05 19:15:38.489648,2,104,381,5,1,1,17,255,3,1,1,8,132,1
2026-03-05 19:15:43.489648,1,84,382,6,1,0,21,255,2,1,0,12,132,1
2026-03-05 19:15:48.489648,1,70,383,6,1,0,22,255,3,1,0,10,132,1
2026-03-05 19:15:53.489648,2,93,384,5,1,1,11,255,3,1,0,10,132,1
2026-03-05 19:15:58.489648,1,98,385,5,1,1,18,255,3,1,1,11,132,1
2026-03-05 19:16:03.489648,2,65,386,6,1,1,19,256,4,1,0,11,132,1
2026-03-05 19:16:08.489648,1,61,387,5,1,1,15,257,3,1,1,10,132,1
2026-03-05 19:16:13.489648,1,61,387,5,1,0,20,258,3,1,1,11,132,1
2026-03-05 19:16:18.489648,2,108,387,5,1,1,15,258,3,1,1,10,132,1
2026-03-05 19:16:23.489648,1,78,388,5,1,0,15,259,4,1,0,11,132,1
2026-03-05 19:16:28.489648,1,111,388,5,1,0,14,260,4,1,1,7,132,1
2026-03-05 19:16:33.489648,1,98,389,6,1,0,23,261,3,1,0,6,132,1
2026-03-05 19:16:38.489648,1,102,390,4,1,0,21,261,3,1,0,11,132,1
2026-03-05 19:16:43.489648,1,83,390,5,1,1,16,261,4,1,0,7,132,1
2026-03-05 19:16:48.489648,1,96,390,5,1,1,14,262,3,1,0,10,133,1
2026-03-05 19:16:53.489648,1,98,390,5,1,1,20,263,4,1,1,5,133,1
2026-03-05 19:16:58.489648,2,86,390,5,1,1,21,263,3,1,0,7,134,1
2026-03-05 19:17:03.489648,2,109,390,6,1,1,21,264,3,1,0,6,134,1
2026-03-05 19:17:08.489648,2,109,390,6,1,1,18,264,4,1,0,9,134,1
2026-03-05 19:17:13.489648,2,86,390,6,1,1,20,264,3,1,0,7,134,1
2026-03-05 19:17:18.489648,1,105,390,6,1,1,19,264,3,1,1,9,134,1
2026-03-05 19:17:23.489648,1,63,390,6,1,0,23,264,2,1,0,6,134,1
2026-03-05 19:17:28.489648,1,108,391,6,1,1,22,264,3,1,0,5,134,1
2026-03-05 19:17:33.489648,1,120,392,6,1,1,23,264,3,1,0,7,135,1
2026-03-05 19:17:38.489648,1,85,392,6,1,0,16,264,3,1,0,11,135,1
2026-03-05 19:17:43.489648,1,67,392,6,1,1,21,264,3,1,0,5,135,1
2026-03-05 19:17:48.489648,1,78,392,5,1,1,12,264,3,1,0,10,135,1
2026-03-05 19:17:53.489648,2,97,393,5,1,1,23,264,3,1,0,8,136,1
2026-03-05 19:17:58.489648,1,88,393,5,1,1,24,264,3,1,1,12,136,1
2026-03-05 19:18:03.489648,1,66,394,4,1,1,11,264,3,1,0,6,136,1
2026-03-05 19:18:08.489648,1,96,395,5,1,1,16,264,3,1,0,6,136,1
2026-03-05 19:18:13.489648,1,98,395,5,1,1,17,264,3,1,0,11,136,1
2026-03-05 19:18:18.489648,2,74,395,6,1,1,11,264,2,1,1,12,136,1
2026-03-05 19:18:23.489648,1,83,395,5,1,1,23,265,3,1,0,8,136,1
2026-03-05 19:18:28.489648,1,63,395,6,1,1,14,265,4,1,0,5,136,1
2026-03-05 19:18:33.489648,2,63,396,5,1,1,23,265,3,1,0,6,136,1
2026-03-05 19:18:38.489648,2,117,396,6,1,1,13,265,3,1,1,8,136,1
2026-03-05 19:18:43.489648,2,93,397,5,1,1,16,265,3,1,1,8,136,1
2026-03-05 19:18:48.489648,1,116,397,5,1,1,10,266,3,1,0,9,136,1
2026-03-05 19:18:53.489648,1,101,397,4,1,1,22,266,3,1,1,11,136,1
2026-03-05 19:18:58.489648,2,70,398,6,1,1,21,266,2,1,0,10,136,1
2026-03-05 19:19:03.489648,2,76,399,5,1,1,19,266,3,1,0,10,136,1
2026-03-05 19:19:08.489648,2,82,399,6,1,0,23,267,4,1,0,9,136,1
2026-03-05 19:19:13.489648,1,68,399,6,1,0,14,267,3,1,1,5,136,1
2026-03-05 19:19:18.489648,1,97,399,5,1,0,16,268,3,1,0,7,136,1
2026-03-05 19:19:23.489648,2,65,399,5,1,1,11,269,4,1,0,6,136,1
2026-03-05 19:19:28.489648,2,79,400,6,1,1,15,270,3,1,1,7,136,1
2026-03-05 19:19:33.489648,2,91,400,5,1,0,20,271,4,1,0,9,136,1
2026-03-05 19:19:38.489648,2,66,401,6,1,1,14,271,3,1,0,5,136,1
2026-03-05 19:19:43.489648,2,75,401,6,1,0,18,271,3,1,0,8,136,1
2026-03-05 19:19:48.489648,1,89,401,6,1,1,19,271,3,1,0,7,136,1
2026-03-05 19:19:53.489648,2,96,402,6,1,0,18,271,3,1,0,8,136,1
2026-03-05 19:19:58.489648,1,97,403,5,1,1,20,271,3,1,1,7,136,1
2026-03-05 19:20:03.489648,1,81,403,5,1,0,12,271,3,1,1,6,136,1
2026-03-05 19:20:08.489648,1,103,404,5,1,1,23,272,4,1,1,12,137,1
2026-03-05 19:20:13.489648,2,111,404,6,1,1,23,272,3,1,0,6,137,1
2026-03-05 19:20:18.489648,1,65,405,6,1,1,18,273,4,1,0,7,137,1
2026-03-05 19:20:23.489648,1,76,405,6,1,0,20,273,3,1,0,6,137,1
2026-03-05 19:20:28.489648,1,89,406,6,1,0,16,274,4,1,0,12,137,1
2026-03-05 19:20:33.489648,1,94,407,5,1,0,22,275,3,1,0,11,137,1
2026-03-05 19:20:38.489648,2,100,407,5,1,1,21,275,3,1,0,6,138,1
2026-03-05 19:20:43.489648,2,110,408,6,1,0,18,275,3,1,1,8,138,1
2026-03-05 19:20:48.489648,2,105,409,6,1,0,21,275,4,1,1,11,138,1
2026-03-05 19:20:53.489648,2,115,410,5,1,1,13,276,3,1,1,11,138,1
2026-03-05 19:20:58.489648,1,106,411,6,1,1,12,276,3,1,0,5,138,1
2026-03-05 19:21:03.489648,1,114,411,6,1,1,14,276,4,1,0,10,138,1
2026-03-05 19:21:08.489648,1,87,411,6,1,1,24,276,3,1,0,8,138,1
2026-03-05 19:21:13.489648,2,88,411,6,1,1,13,276,3,1,1,7,138,1
2026-03-05 19:21:18.489648,1,91,411,6,1,1,17,276,4,1,0,11,138,1
2026-03-05 19:21:23.489648,1,62,411,6,1,1,12,277,4,1,0,10,138,1
2026-03-05 19:21:28.489648,1,65,411,5,1,1,23,277,4,1,0,8,138,1
2026-03-05 19:21:33.489648,2,96,411,6,1,0,18,278,3,1,0,8,139,1
2026-03-05 19:21:38.489648,2,81,412,6,1,1,10,278,3,1,0,9,139,1
2026-03-05 19:21:43.489648,2,67,412,5,1,1,15,278,3,1,0,12,139,1
2026-03-05 19:21:48.489648,2,108,413,5,1,1,15,278,3,1,1,8,139,1
2026-03-05 19:21:53.489648,1,78,413,6,1,1,21,278,4,1,0,9,139,1
2026-03-05 19:21:58.489648,2,88,413,5,1,0,18,278,3,1,1,10,140,1
2026-03-05 19:22:03.489648,1,93,413,6,1,0,21,279,3,1,0,6,140,1
2026-03-05 19:22:08.489648,1,79,413,6,1,1,16,279,3,1,0,11,141,1
2026-03-05 19:22:13.489648,1,101,414,6,1,1,22,279,4,1,0,8,141,1
2026-03-05 19:22:18.489648,1,84,415,6,1,1,19,280,3,1,1,5,141,1
2026-03-05 19:22:23.489648,2,116,416,5,1,1,17,280,3,1,0,9,141,1
2026-03-05 19:22:28.489648,1,64,417,6,1,0,24,281,4,1,0,8,141,1
2026-03-05 19:22:33.489648,2,80,418,5,1,1,10,282,4,1,0,10,141,1
2026-03-05 19:22:38.489648,1,117,418,5,1,1,15,282,3,1,0,8,142,1
2026-03-05 19:22:43.489648,1,110,419,7,1,1,22,282,3,1,1,7,142,1
2026-03-05 19:22:48.489648,1,85,419,6,1,0,20,282,3,1,0,7,142,1
2026-03-05 19:22:53.489648,2,80,420,6,1,1,23,282,4,1,0,10,143,1
2026-03-05 19:22:58.489648,2,81,420,6,1,1,21,282,3,1,0,9,143,1
2026-03-05 19:23:03.489648,1,95,421,5,1,0,10,282,3,1,0,12,143,1
2026-03-05 19:23:08.489648,1,117,421,7,1,0,14,283,3,1,1,9,143,1
2026-03-05 19:23:13.489648,1,104,421,6,1,1,11,283,4,1,0,9,143,1
2026-03-05 19:23:18.489648,2,60,421,5,1,1,18,283,3,1,0,11,143,1
2026-03-05 19:23:23.489648,2,65,421,7,1,1,13,284,3,1,0,9,143,1
2026-03-05 19:23:28.489648,1,112,422,6,1,1,21,285,4,1,1,9,143,1
2026-03-05 19:23:33.489648,1,88,422,6,1,0,17,285,3,1,0,6,143,1
2026-03-05 19:23:38.489648,2,70,423,6,1,1,11,285,3,1,0,7,143,1
2026-03-05 19:23:43.489648,1,103,423,6,1,1,14,286,3,1,1,6,143,1
2026-03-05 19:23:48.489648,2,91,424,7,1,1,17,286,4,1,0,8,143,1
2026-03-05 19:23:53.489648,2,86,424,5,1,1,19,287,3,1,0,6,143,1
2026-03-05 19:23:58.489648,1,100,425,7,1,1,20,288,3,1,1,12,143,1
2026-03-05 19:24:03.489648,1,109,426,5,1,0,23,288,3,1,0,7,143,1
2026-03-05 19:24:08.489648,1,83,427,6,1,1,21,289,3,1,0,11,143,1
2026-03-05 19:24:13.489648,1,96,428,6,1,1,17,290,3,1,1,8,143,1
2026-03-05 19:24:18.489648,1,90,429,6,1,0,24,291,3,1,0,9,143,1
2026-03-05 19:24:23.489648,1,87,429,5,1,1,16,292,3,1,0,10,143,1
2026-03-05 19:24:28.489648,1,90,429,6,1,1,12,292,3,1,1,10,143,1
2026-03-05 19:24:33.489648,1,109,430,5,1,0,20,292,3,1,1,7,143,1
2026-03-05 19:24:38.489648,2,85,430,7,1,1,21,292,4,1,0,8,144,1
2026-03-05 19:24:43.489648,1,100,430,6,1,1,11,292,4,1,1,11,144,1
2026-03-05 19:24:48.489648,2,67,431,6,1,1,18,293,3,1,0,7,144,1
2026-03-05 19:24:53.489648,2,107,431,5,1,1,15,293,3,1,0,10,145,1
2026-03-05 19:24:58.489648,1,117,431,6,1,1,23,293,4,1,0,6,145,1
2026-03-05 19:25:03.489648,1,81,432,6,1,0,17,293,3,1,0,11,145,1
2026-03-05 19:25:08.489648,1,84,433,5,1,1,20,293,3,1,0,7,145,1
2026-03-05 19:25:13.489648,2,71,433,7,1,1,24,293,4,1,0,10,145,1
2026-03-05 19:25:18.489648,1,87,433,7,1,1,17,294,3,1,0,9,145,1
2026-03-05 19:25:23.489648,2,101,433,6,1,1,14,294,4,1,0,6,145,1
2026-03-05 19:25:28.489648,1,108,434,6,1,1,17,295,3,1,0,6,145,1
2026-03-05 19:25:33.489648,2,110,435,5,1,0,23,296,3,1,0,10,145,1
2026-03-05 19:25:38.489648,2,95,436,6,1,1,18,296,3,1,0,10,145,1
2026-03-05 19:25:43.489648,1,70,437,6,1,0,18,297,4,1,1,7,145,1
2026-03-05 19:25:48.489648,1,108,438,6,1,1,20,298,3,1,1,11,145,1
2026-03-05 19:25:53.489648,2,85,439,6,1,1,15,298,3,1,0,12,145,1
2026-03-05 19:25:58.489648,2,61,440,5,1,1,20,299,3,1,1,9,145,1
2026-03-05 19:26:03.489648,1,110,441,6,1,1,22,299,4,1,0,7,145,1
2026-03-05 19:26:08.489648,2,83,442,5,1,0,11,300,4,1,1,6,145,1
2026-03-05 19:26:13.489648,1,116,442,7,1,1,23,301,3,1,0,6,145,1
2026-03-05 19:26:18.489648,2,114,442,6,1,0,21,301,4,1,0,7,146,1
2026-03-05 19:26:23.489648,1,71,442,6,1,1,11,302,3,1,0,8,147,1
2026-03-05 19:26:28.489648,2,63,442,5,1,0,13,303,4,1,0,8,147,1
2026-03-05 19:26:33.489648,2,69,442,6,1,0,13,303,4,1,0,7,147,1
